"pop" "\"main\"" "bootstrap.num" "date1.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"399" "WOLLOF" "main.null" 4 25.21119 0.9236425 0.5340347
"400" "WOLLOF" "main.null" 5 27.96591 0.9206365 0.5046061
"401" "MANDINKAI" "main" 1 10.17405 0.8004929 0.3614245
"402" "MANDINKAI" "main" 2 10.44541 0.785165 0.3098131
"403" "MANDINKAI" "main" 3 13.84807 0.7486301 0.2731405
"404" "MANDINKAI" "main" 4 11.89414 0.7732753 0.3013971
"405" "MANDINKAI" "main" 5 16.2154 0.7996302 0.3007896
"406" "MANDINKAI" "main" 1 11.50625 0.7833958 0.3373674
"407" "MANDINKAI" "main" 2 8.821191 0.8023832 0.2450728
"408" "MANDINKAI" "main" 3 21.07511 0.7303427 0.2501387
"409" "MANDINKAI" "main" 4 12.69102 0.7896631 0.3326967
"410" "MANDINKAI" "main" 5 7.961816 0.6953592 0.4622636
"411" "MANDINKAI" "main" 1 10.38477 0.7605094 0.2943515
"412" "MANDINKAI" "main" 2 13.65982 0.7764782 0.3349607
"413" "MANDINKAI" "main" 3 15.5545 0.7683707 0.344524
"414" "MANDINKAI" "main" 4 11.63477 0.7555433 0.2881518
"415" "MANDINKAI" "main" 5 8.848853 0.7964906 0.3049684
"416" "MANDINKAI" "main" 1 8.932129 0.7877066 0.2359796
"417" "MANDINKAI" "main" 2 10.14414 0.7696422 0.2987911
"418" "MANDINKAI" "main" 3 9.043848 0.7400703 0.4226246
"419" "MANDINKAI" "main" 4 11.18838 0.7774574 0.3466335
"420" "MANDINKAI" "main" 5 13.94271 0.7845815 0.283387
"421" "MANDINKAI" "main" 1 10.47581 0.7539372 0.3341418
"422" "MANDINKAI" "main" 2 17.58124 0.6879724 0.2833965
"423" "MANDINKAI" "main" 3 10.62852 0.7767018 0.3545838
"424" "MANDINKAI" "main" 4 9.498535 0.7893024 0.3453876
"425" "MANDINKAI" "main" 5 11.86155 0.7583004 0.3349385
"426" "MANDINKAI" "main" 1 8.014063 0.7576203 0.3367266
"427" "MANDINKAI" "main" 2 11.86155 0.8107946 0.2423678
"428" "MANDINKAI" "main" 3 10.14414 0.7472762 0.3090338
"429" "MANDINKAI" "main" 4 10.14414 0.747679 0.3820003
"430" "MANDINKAI" "main" 5 16.89098 0.8044416 0.2629239
"431" "MANDINKAI" "main" 1 12.05784 0.7552027 0.3398362
"432" "MANDINKAI" "main" 2 11.53831 0.8319491 0.2539038
"433" "MANDINKAI" "main" 3 10.87539 0.7341666 0.341037
"434" "MANDINKAI" "main" 4 8.331641 0.7531724 0.3274256
"435" "MANDINKAI" "main" 5 12.09072 0.7854299 0.3843133
"436" "MANDINKAI" "main" 1 11.25156 0.759663 0.267612
"437" "MANDINKAI" "main" 2 10.35452 0.7120921 0.2645956
"438" "MANDINKAI" "main" 3 7.961816 0.7518537 0.4261436
"439" "MANDINKAI" "main" 4 11.44229 0.7502995 0.4070722
"440" "MANDINKAI" "main" 5 14.03771 0.7381841 0.2945611
"441" "MANDINKAI" "main" 1 9.412329 0.7775842 0.3603215
"442" "MANDINKAI" "main" 2 14.81015 0.7981899 0.2939826
"443" "MANDINKAI" "main" 3 10.78245 0.8352955 0.2679186
"444" "MANDINKAI" "main" 4 11.37852 0.8198863 0.3687228
"445" "MANDINKAI" "main" 5 13.16885 0.7526722 0.3304214
"446" "MANDINKAI" "main" 1 11.37852 0.739064 0.2765813
"447" "MANDINKAI" "main" 2 10.84436 0.7299317 0.3348563
"448" "MANDINKAI" "main" 3 10.50625 0.7578667 0.3016739
"449" "MANDINKAI" "main" 4 12.15664 0.7196273 0.2717801
"450" "MANDINKAI" "main" 5 11.44229 0.7957271 0.279158
"451" "MANDINKAI" "main" 1 9.672266 0.791032 0.3021968
"452" "MANDINKAI" "main" 2 12.42227 0.793193 0.1997979
"453" "MANDINKAI" "main" 3 15.10554 0.7706469 0.257007
"454" "MANDINKAI" "main" 4 10.81338 0.790475 0.3211075
"455" "MANDINKAI" "main" 5 18.23142 0.7705576 0.3323968
"456" "MANDINKAI" "main" 1 12.28906 0.7997185 0.35346
"457" "MANDINKAI" "main" 2 14.13304 0.7549116 0.3196973
"458" "MANDINKAI" "main" 3 10.56729 0.814224 0.1771215
"459" "MANDINKAI" "main" 4 23.38149 0.6899606 0.3236884
"460" "MANDINKAI" "main" 5 10.35452 0.7856507 0.3254325
"461" "MANDINKAI" "main" 1 12.025 0.7421778 0.3387544
"462" "MANDINKAI" "main" 2 10.75156 0.8113609 0.3011347
"463" "MANDINKAI" "main" 3 9.1 0.7995828 0.2838693
"464" "MANDINKAI" "main" 4 12.89463 0.7986186 0.3641965
"465" "MANDINKAI" "main" 5 11.76406 0.7988578 0.3514307
"466" "MANDINKAI" "main" 1 12.69102 0.7977841 0.2523669
"467" "MANDINKAI" "main" 2 8.738501 0.7660791 0.2600383
"468" "MANDINKAI" "main" 3 14.22873 0.7942927 0.3021514
"469" "MANDINKAI" "main" 4 9.1 0.7231848 0.2630333
"470" "MANDINKAI" "main" 5 12.55625 0.7638507 0.3026368
"471" "MANDINKAI" "main" 1 12.15664 0.7590953 0.3004634
"472" "MANDINKAI" "main" 2 9.55625 0.7370434 0.3984302
"473" "MANDINKAI" "main" 3 12.48916 0.8050563 0.2627191
"474" "MANDINKAI" "main" 4 11.99221 0.7952833 0.2543305
"475" "MANDINKAI" "main" 5 10.81338 0.7565861 0.2206948
"476" "MANDINKAI" "main" 1 10.56729 0.7522502 0.2463928
"477" "MANDINKAI" "main" 2 10.50625 0.7510777 0.3369648
"478" "MANDINKAI" "main" 3 15.30421 0.7855907 0.2622864
"479" "MANDINKAI" "main" 4 9.383691 0.7647389 0.4824305
"480" "MANDINKAI" "main" 5 16.78609 0.7938479 0.2958938
"481" "MANDINKAI" "main" 1 12.15664 0.7158588 0.2628246
"482" "MANDINKAI" "main" 2 11.57041 0.7875797 0.2326842
"483" "MANDINKAI" "main" 3 9.55625 0.7612628 0.388137
"484" "MANDINKAI" "main" 4 12.28906 0.7406589 0.2038513
"485" "MANDINKAI" "main" 5 11.57041 0.7952984 0.2970099
"486" "MANDINKAI" "main" 1 10.50625 0.7082213 0.2056286
"487" "MANDINKAI" "main" 2 10.75156 0.7852028 0.3737423
"488" "MANDINKAI" "main" 3 7.27384 0.7095498 0.4108178
"489" "MANDINKAI" "main" 4 11.89414 0.8560054 0.2935911
"490" "MANDINKAI" "main" 5 10.32432 0.7467491 0.3384225
"491" "MANDINKAI" "main" 1 10.38477 0.781195 0.3614993
"492" "MANDINKAI" "main" 2 11.53831 0.7726601 0.3978364
"493" "MANDINKAI" "main" 3 9.643188 0.7528531 0.2603602
"494" "MANDINKAI" "main" 4 9.936157 0.787258 0.2709837
"495" "MANDINKAI" "main" 5 11.21995 0.7999151 0.3300806
"496" "MANDINKAI" "main" 1 12.28906 0.774186 0.3396318
"497" "MANDINKAI" "main" 2 10.05471 0.8312494 0.3250619
"498" "MANDINKAI" "main" 3 10.96877 0.7628191 0.3730507
"499" "MANDINKAI" "main" 4 6.836268 0.7359762 0.2588968
"500" "MANDINKAI" "main" 5 16.16404 0.7952549 0.3239648
"501" "MANDINKAI" "main.null" 1 9.55625 0.7102147 0.2441136
"502" "MANDINKAI" "main.null" 2 11.50625 0.7773189 0.3372581
"503" "MANDINKAI" "main.null" 3 12.15664 0.7043351 0.2338025
"504" "MANDINKAI" "main.null" 4 13.75377 0.8047299 0.2142951
"505" "MANDINKAI" "main.null" 5 15.5545 0.8017793 0.1815269
"506" "MANDINKAI" "main.null" 1 15.60481 0.7598678 0.2827972
"507" "MANDINKAI" "main.null" 2 11.50625 0.7329453 0.3282714
"508" "MANDINKAI" "main.null" 3 7.162964 0.7844484 0.2521739
"509" "MANDINKAI" "main.null" 4 13.38005 0.7559541 0.3727395
"510" "MANDINKAI" "main.null" 5 13.65982 0.7109434 0.3610295
"511" "MANDINKAI" "main.null" 1 12.09072 0.7659872 0.2698869
"512" "MANDINKAI" "main.null" 2 11 0.7186401 0.2867817
"513" "MANDINKAI" "main.null" 3 11.03127 0.7732492 0.24467
"514" "MANDINKAI" "main.null" 4 7.016668 0.7885731 0.3516887
"515" "MANDINKAI" "main.null" 5 12.05784 0.8180924 0.2981784
"516" "MANDINKAI" "main.null" 1 9.441016 0.7803349 0.2971711
"517" "MANDINKAI" "main.null" 2 10.9376 0.8287412 0.1784947
"518" "MANDINKAI" "main.null" 3 13.75377 0.7753688 0.2035686
"519" "MANDINKAI" "main.null" 4 22.03093 0.733063 0.1950061
"520" "MANDINKAI" "main.null" 5 11.53831 0.7328073 0.2928735
"521" "MANDINKAI" "main.null" 1 13.65982 0.7437684 0.3829582
"522" "MANDINKAI" "main.null" 2 10.44541 0.8020396 0.1904977
"523" "MANDINKAI" "main.null" 3 9.498535 0.7422432 0.311147
"524" "MANDINKAI" "main.null" 4 10.14414 0.7450138 0.2291325
"525" "MANDINKAI" "main.null" 5 12.48916 0.7293318 0.2476106
"526" "MANDINKAI" "main.null" 1 17.26084 0.7462121 0.3202966
"527" "MANDINKAI" "main.null" 2 13.94271 0.7072683 0.3348936
"528" "MANDINKAI" "main.null" 3 9.441016 0.8090032 0.256902
"529" "MANDINKAI" "main.null" 4 11.0626 0.7976953 0.2001022
"530" "MANDINKAI" "main.null" 5 10.26406 0.7122025 0.305801
"531" "MANDINKAI" "main.null" 1 10.26406 0.7257889 0.3265964
"532" "MANDINKAI" "main.null" 2 11.44229 0.7488426 0.3243908
"533" "MANDINKAI" "main.null" 3 14.32477 0.7643932 0.2730136
"534" "MANDINKAI" "main.null" 4 10.44541 0.7545686 0.2708023
"535" "MANDINKAI" "main.null" 5 12.48916 0.7612792 0.3547707
"536" "MANDINKAI" "main.null" 1 16.8385 0.7316433 0.3830144
"537" "MANDINKAI" "main.null" 2 13.84807 0.7393924 0.1780326
"538" "MANDINKAI" "main.null" 3 12.28906 0.7438595 0.298151
"539" "MANDINKAI" "main.null" 4 13.75377 0.8148282 0.2989609
"540" "MANDINKAI" "main.null" 5 13.38005 0.7165992 0.3706541
"541" "MANDINKAI" "main.null" 1 9.383691 0.7432898 0.3288741
"542" "MANDINKAI" "main.null" 2 11.50625 0.8044942 0.2389411
"543" "MANDINKAI" "main.null" 3 16.89098 0.794392 0.2523647
"544" "MANDINKAI" "main.null" 4 11 0.7186532 0.3350085
"545" "MANDINKAI" "main.null" 5 9.936157 0.7231402 0.3581355
"546" "MANDINKAI" "main.null" 1 13.47296 0.7442506 0.2052435
"547" "MANDINKAI" "main.null" 2 11.57041 0.7861686 0.2691528
"548" "MANDINKAI" "main.null" 3 9.55625 0.7913628 0.3507378
"549" "MANDINKAI" "main.null" 4 13.38005 0.765206 0.2767012
"550" "MANDINKAI" "main.null" 5 14.42115 0.7402894 0.2827833
"551" "MANDINKAI" "main.null" 1 11.12539 0.7544792 0.3227122
"552" "MANDINKAI" "main.null" 2 9.441016 0.8158722 0.2579662
"553" "MANDINKAI" "main.null" 3 10.05471 0.7428853 0.2657447
"554" "MANDINKAI" "main.null" 4 9.326563 0.7585199 0.3201734
"555" "MANDINKAI" "main.null" 5 8.145532 0.7656648 0.2709486
"556" "MANDINKAI" "main.null" 1 10.90647 0.7973006 0.2169753
"557" "MANDINKAI" "main.null" 2 12.82656 0.7366086 0.3580425
"558" "MANDINKAI" "main.null" 3 10.14414 0.7661916 0.2975884
"559" "MANDINKAI" "main.null" 4 10.96877 0.7921256 0.3110822
"560" "MANDINKAI" "main.null" 5 13.1344 0.803932 0.2469397
"561" "MANDINKAI" "main.null" 1 11.63477 0.7359907 0.2865085
"562" "MANDINKAI" "main.null" 2 11.44229 0.732743 0.3609696
"563" "MANDINKAI" "main.null" 3 9.965723 0.7825436 0.267547
"564" "MANDINKAI" "main.null" 4 12.69102 0.7666707 0.3481796
"565" "MANDINKAI" "main.null" 5 12.72483 0.7979784 0.252338
"566" "MANDINKAI" "main.null" 1 15.80695 0.7536272 0.2546744
"567" "MANDINKAI" "main.null" 2 12.09072 0.8202103 0.2625128
"568" "MANDINKAI" "main.null" 3 8.821191 0.734158 0.2996804
"569" "MANDINKAI" "main.null" 4 12.025 0.7622912 0.2181308
"570" "MANDINKAI" "main.null" 5 15.10554 0.7569216 0.2505447
"571" "MANDINKAI" "main.null" 1 10.14414 0.7417788 0.3060475
"572" "MANDINKAI" "main.null" 2 13.47296 0.7285159 0.2493504
"573" "MANDINKAI" "main.null" 3 13.75377 0.7474505 0.1938104
"574" "MANDINKAI" "main.null" 4 11.63477 0.661004 0.3243209
"575" "MANDINKAI" "main.null" 5 19.17392 0.8210035 0.1790973
"576" "MANDINKAI" "main.null" 1 11.63477 0.717353 0.3277255
"577" "MANDINKAI" "main.null" 2 9.965723 0.7179717 0.3473422
"578" "MANDINKAI" "main.null" 3 10.26406 0.7727249 0.2867723
"579" "MANDINKAI" "main.null" 4 21.19337 0.7763959 0.2446973
"580" "MANDINKAI" "main.null" 5 15.00673 0.7878371 0.2810144
"581" "MANDINKAI" "main.null" 1 13.94271 0.7892848 0.2952497
"582" "MANDINKAI" "main.null" 2 13.38005 0.7681616 0.2219027
"583" "MANDINKAI" "main.null" 3 10.56729 0.7764432 0.2896268
"584" "MANDINKAI" "main.null" 4 10.38477 0.7736626 0.3340509
"585" "MANDINKAI" "main.null" 5 10.56729 0.7700364 0.2758608
"586" "MANDINKAI" "main.null" 1 10.47581 0.7883352 0.2721894
"587" "MANDINKAI" "main.null" 2 10.50625 0.7622791 0.2479722
"588" "MANDINKAI" "main.null" 3 16.37 0.8076395 0.1928839
"589" "MANDINKAI" "main.null" 4 11.73167 0.7705061 0.3200522
"590" "MANDINKAI" "main.null" 5 9.498535 0.8053099 0.2833051
"591" "MANDINKAI" "main.null" 1 10.62852 0.7674127 0.2773303
"592" "MANDINKAI" "main.null" 2 12.55625 0.782838 0.2133247
"593" "MANDINKAI" "main.null" 3 15.80695 0.7464893 0.4194194
"594" "MANDINKAI" "main.null" 4 9.75979 0.7963388 0.3881589
"595" "MANDINKAI" "main.null" 5 10.204 0.771913 0.286907
"596" "MANDINKAI" "main.null" 1 20.14151 0.7269911 0.2962099
"597" "MANDINKAI" "main.null" 2 12.35557 0.7755731 0.3374485
"598" "MANDINKAI" "main.null" 3 14.32477 0.8297993 0.1635596
"599" "MANDINKAI" "main.null" 4 12.42227 0.6799774 0.2969683
"600" "MANDINKAI" "main.null" 5 13.75377 0.7594814 0.3449118
"601" "MANDINKAII" "main" 1 23.38149 0.9089748 0.290303
"602" "MANDINKAII" "main" 2 27.69284 0.8872065 0.05812662
"603" "MANDINKAII" "main" 3 22.51718 0.9023966 0.1561001
"604" "MANDINKAII" "main" 4 21.40117 0.8869059 0.2343972
"605" "MANDINKAII" "main" 5 24.69516 0.908044 0.2649736
"606" "MANDINKAII" "main" 1 21.72985 0.9146163 0.1697904
"607" "MANDINKAII" "main" 2 25.86405 0.9111866 0.1569485
"608" "MANDINKAII" "main" 3 22.82391 0.9125547 0.1511556
"609" "MANDINKAII" "main" 4 22.3951 0.9028107 0.09896578
"610" "MANDINKAII" "main" 5 23.25697 0.8792278 0.2584868
"611" "MANDINKAII" "main" 1 22.33419 0.8942169 0.2630649
"612" "MANDINKAII" "main" 2 26.39258 0.9152037 0.2140316
"613" "MANDINKAII" "main" 3 25.64546 0.8941849 0.310817
"614" "MANDINKAII" "main" 4 25.21119 0.90322 0.2308304
"615" "MANDINKAII" "main" 5 22.09141 0.8958639 0.3360839
"616" "MANDINKAII" "main" 1 24.69516 0.891592 0.1743106
"617" "MANDINKAII" "main" 2 23.13281 0.9015182 0.1729438
"618" "MANDINKAII" "main" 3 24.43923 0.8630822 0.3683852
"619" "MANDINKAII" "main" 4 23.76354 0.9036895 0.1371067
"620" "MANDINKAII" "main" 5 23.13281 0.8782831 0.2048573
"621" "MANDINKAII" "main" 1 23.28807 0.9000804 0.1599391
"622" "MANDINKAII" "main" 2 25.5583 0.8886475 0.3119791
"623" "MANDINKAII" "main" 3 25.73278 0.90258 0.2063621
"624" "MANDINKAII" "main" 4 25.64546 0.882786 0.2547532
"625" "MANDINKAII" "main" 5 25.03856 0.8935705 0.3063269
"626" "MANDINKAII" "main" 1 24.43923 0.8956392 0.2679064
"627" "MANDINKAII" "main" 2 23.19485 0.9023382 0.3018996
"628" "MANDINKAII" "main" 3 24.56702 0.8772295 0.2629033
"629" "MANDINKAII" "main" 4 23.00899 0.908731 0.2533394
"630" "MANDINKAII" "main" 5 24.69516 0.8910018 0.08689264
"631" "MANDINKAII" "main" 1 26.21579 0.8950819 0.29771
"632" "MANDINKAII" "main" 2 21.31198 0.9073772 0.2136908
"633" "MANDINKAII" "main" 3 24.43923 0.8789352 0.1476774
"634" "MANDINKAII" "main" 4 23.00899 0.9065537 0.2426062
"635" "MANDINKAII" "main" 5 20.31487 0.8968652 0.1214099
"636" "MANDINKAII" "main" 1 24.18468 0.885003 0.1990836
"637" "MANDINKAII" "main" 2 26.08359 0.9060938 0.1541694
"638" "MANDINKAII" "main" 3 25.64546 0.8877978 0.1508197
"639" "MANDINKAII" "main" 4 25.64546 0.8624579 0.3067949
"640" "MANDINKAII" "main" 5 20.60553 0.9050784 0.2846567
"641" "MANDINKAII" "main" 1 19.96894 0.9012047 0.3764604
"642" "MANDINKAII" "main" 2 22.70096 0.9064408 0.129859
"643" "MANDINKAII" "main" 3 26.74803 0.8753224 0.1971287
"644" "MANDINKAII" "main" 4 24.86655 0.9149344 0.1552029
"645" "MANDINKAII" "main" 5 23.93153 0.8964333 0.3069673
"646" "MANDINKAII" "main" 1 21.01611 0.8858255 0.2617277
"647" "MANDINKAII" "main" 2 22.3951 0.8874464 0.1732189
"648" "MANDINKAII" "main" 3 24.43923 0.9023492 0.2470702
"649" "MANDINKAII" "main" 4 24.48178 0.883592 0.2726597
"650" "MANDINKAII" "main" 5 30.10562 0.8851259 0.2072894
"651" "MANDINKAII" "main" 1 22.57835 0.9162452 0.2619414
"652" "MANDINKAII" "main" 2 24.01576 0.9025078 0.1728412
"653" "MANDINKAII" "main" 3 25.25444 0.8955384 0.2440092
"654" "MANDINKAII" "main" 4 23.97363 0.9130318 0.09898502
"655" "MANDINKAII" "main" 5 25.51477 0.9032242 0.2843697
"656" "MANDINKAII" "main" 1 24.86655 0.8796237 0.2332172
"657" "MANDINKAII" "main" 2 24.10014 0.9038668 0.2445061
"658" "MANDINKAII" "main" 3 18.81059 0.869562 0.4179905
"659" "MANDINKAII" "main" 4 20.78097 0.9039461 0.2414948
"660" "MANDINKAII" "main" 5 19.91158 0.8947749 0.2879477
"661" "MANDINKAII" "main" 1 24.3967 0.8983037 0.1934345
"662" "MANDINKAII" "main" 2 25.1248 0.8853918 0.1845227
"663" "MANDINKAII" "main" 3 22.63961 0.8948906 0.1246872
"664" "MANDINKAII" "main" 4 25.5583 0.9048465 0.2143358
"665" "MANDINKAII" "main" 5 22.4561 0.9085312 0.1930509
"666" "MANDINKAII" "main" 1 24.60969 0.9032153 0.2465752
"667" "MANDINKAII" "main" 2 23.38149 0.9078644 0.2330676
"668" "MANDINKAII" "main" 3 23.03991 0.898515 0.2025763
"669" "MANDINKAII" "main" 4 22.12168 0.9170524 0.09048259
"670" "MANDINKAII" "main" 5 24.10014 0.9097602 0.08885123
"671" "MANDINKAII" "main" 1 24.69516 0.8957952 0.2387563
"672" "MANDINKAII" "main" 2 21.66989 0.872471 0.3606509
"673" "MANDINKAII" "main" 3 19.85432 0.8789101 0.2346147
"674" "MANDINKAII" "main" 4 24.3967 0.9108565 0.222243
"675" "MANDINKAII" "main" 5 25.73278 0.9247396 0.1049942
"676" "MANDINKAII" "main" 1 21.37141 0.8927382 0.2486113
"677" "MANDINKAII" "main" 2 26.61445 0.8780594 0.3906798
"678" "MANDINKAII" "main" 3 23.19485 0.900849 0.1633161
"679" "MANDINKAII" "main" 4 20.14151 0.9092263 0.2809639
"680" "MANDINKAII" "main" 5 25.21119 0.8885481 0.2409452
"681" "MANDINKAII" "main" 1 27.42115 0.9031236 0.1216055
"682" "MANDINKAII" "main" 2 23.19485 0.8908284 0.2824472
"683" "MANDINKAII" "main" 3 22.76239 0.8989021 0.2206165
"684" "MANDINKAII" "main" 4 25.03856 0.904232 0.2143214
"685" "MANDINKAII" "main" 5 24.60969 0.8980825 0.2336949
"686" "MANDINKAII" "main" 1 21.78989 0.9061004 0.1574632
"687" "MANDINKAII" "main" 2 21.37141 0.9230933 0.1988652
"688" "MANDINKAII" "main" 3 23.38149 0.8982011 0.2798066
"689" "MANDINKAII" "main" 4 23.69429 0.8898894 0.2283333
"690" "MANDINKAII" "main" 5 22.88551 0.9015157 0.1519161
"691" "MANDINKAII" "main" 1 24.35422 0.9102471 0.06376852
"692" "MANDINKAII" "main" 2 20.95719 0.881635 0.2217363
"693" "MANDINKAII" "main" 3 24.90949 0.9054583 0.2047655
"694" "MANDINKAII" "main" 4 23.75711 0.8912469 0.2944895
"695" "MANDINKAII" "main" 5 21.66989 0.9069712 0.210728
"696" "MANDINKAII" "main" 1 22.36463 0.8858486 0.2319032
"697" "MANDINKAII" "main" 2 23.50635 0.8675214 0.2969163
"698" "MANDINKAII" "main" 3 22.70096 0.9020571 0.32772
"699" "MANDINKAII" "main" 4 23.19485 0.9044631 0.2364374
"700" "MANDINKAII" "main" 5 27.73825 0.8807701 0.1576326
"701" "MANDINKAII" "main.null" 1 22.21262 0.8706737 0.2282924
"702" "MANDINKAII" "main.null" 2 25.21119 0.8682416 0.2756054
"703" "MANDINKAII" "main.null" 3 24.69516 0.8479826 0.2190284
"704" "MANDINKAII" "main.null" 4 25.90788 0.9008897 0.2752626
"705" "MANDINKAII" "main.null" 5 23.31919 0.8746526 0.2920722
"706" "MANDINKAII" "main.null" 1 28.05724 0.9018828 0.2174584
"707" "MANDINKAII" "main.null" 2 24.18468 0.884877 0.1590919
"708" "MANDINKAII" "main.null" 3 19.5693 0.8730885 0.2731249
"709" "MANDINKAII" "main.null" 4 23.38149 0.890022 0.3707167
"710" "MANDINKAII" "main.null" 5 26.61445 0.9115136 0.2364739
"711" "MANDINKAII" "main.null" 1 21.25263 0.8767687 0.1291562
"712" "MANDINKAII" "main.null" 2 25.5583 0.8903025 0.1362957
"713" "MANDINKAII" "main.null" 3 23.76354 0.9044378 0.1385436
"714" "MANDINKAII" "main.null" 4 21.61002 0.882362 0.1277197
"715" "MANDINKAII" "main.null" 5 25.38443 0.8997639 0.3348308
"716" "MANDINKAII" "main.null" 1 27.24081 0.8919589 0.1300404
"717" "MANDINKAII" "main.null" 2 23.25697 0.8820514 0.2395089
"718" "MANDINKAII" "main.null" 3 22.63961 0.8999491 0.2223137
"719" "MANDINKAII" "main.null" 4 25.38443 0.9019652 0.1379358
"720" "MANDINKAII" "main.null" 5 23.44387 0.9091468 0.09481992
"721" "MANDINKAII" "main.null" 1 22.33419 0.9044668 0.1655099
"722" "MANDINKAII" "main.null" 2 25.21119 0.8793441 0.2774767
"723" "MANDINKAII" "main.null" 3 20.25699 0.8982833 0.2915839
"724" "MANDINKAII" "main.null" 4 23.76354 0.8848079 0.141629
"725" "MANDINKAII" "main.null" 5 26.08359 0.8934051 0.2597289
"726" "MANDINKAII" "main.null" 1 22.94721 0.9037452 0.2475291
"727" "MANDINKAII" "main.null" 2 26.79264 0.8834247 0.1967043
"728" "MANDINKAII" "main.null" 3 23.50635 0.8761025 0.297851
"729" "MANDINKAII" "main.null" 4 26.25993 0.8932543 0.08773546
"730" "MANDINKAII" "main.null" 5 24.95248 0.9095888 0.08314012
"731" "MANDINKAII" "main.null" 1 26.34833 0.8924451 0.1109421
"732" "MANDINKAII" "main.null" 2 25.90788 0.9099764 0.1410412
"733" "MANDINKAII" "main.null" 3 23.00899 0.8873477 0.2018463
"734" "MANDINKAII" "main.null" 4 26.34833 0.8994086 0.05077021
"735" "MANDINKAII" "main.null" 5 21.85002 0.8938043 0.1783517
"736" "MANDINKAII" "main.null" 1 24.35422 0.895593 0.2640957
"737" "MANDINKAII" "main.null" 2 31.0614 0.8752755 0.245745
"738" "MANDINKAII" "main.null" 3 29.3521 0.8911373 0.1397913
"739" "MANDINKAII" "main.null" 4 23.31919 0.9149612 0.2051697
"740" "MANDINKAII" "main.null" 5 26.17168 0.898042 0.06537797
"741" "MANDINKAII" "main.null" 1 20.54722 0.8840307 0.2105861
"742" "MANDINKAII" "main.null" 2 28.42411 0.9049307 0.03838989
"743" "MANDINKAII" "main.null" 3 24.52438 0.9026881 0.2506851
"744" "MANDINKAII" "main.null" 4 25.38443 0.9016868 0.2108769
"745" "MANDINKAII" "main.null" 5 23.13281 0.8788594 0.3500163
"746" "MANDINKAII" "main.null" 1 25.1248 0.9001692 0.1244126
"747" "MANDINKAII" "main.null" 2 23.69429 0.9194109 0.1862379
"748" "MANDINKAII" "main.null" 3 25.82025 0.8721133 0.2951534
"749" "MANDINKAII" "main.null" 4 30.58158 0.9001507 0.2567198
"750" "MANDINKAII" "main.null" 5 26.97144 0.9142444 0.2927456
"751" "MANDINKAII" "main.null" 1 25.03856 0.9004552 0.07708797
"752" "MANDINKAII" "main.null" 2 23.76354 0.9013116 0.3061475
"753" "MANDINKAII" "main.null" 3 29.25861 0.884783 0.1168866
"754" "MANDINKAII" "main.null" 4 26.08359 0.8829258 0.1966226
"755" "MANDINKAII" "main.null" 5 24.69516 0.896304 0.3141302
"756" "MANDINKAII" "main.null" 1 21.66989 0.9029215 0.1839051
"757" "MANDINKAII" "main.null" 2 25.29773 0.8872016 0.3291547
"758" "MANDINKAII" "main.null" 3 27.15086 0.8924854 0.2039292
"759" "MANDINKAII" "main.null" 4 27.69284 0.9062618 0.1102389
"760" "MANDINKAII" "main.null" 5 25.5583 0.8799849 0.2358406
"761" "MANDINKAII" "main.null" 1 25.73278 0.8698685 0.2649305
"762" "MANDINKAII" "main.null" 2 22.63961 0.8966527 0.1998547
"763" "MANDINKAII" "main.null" 3 23.50635 0.8947122 0.1438713
"764" "MANDINKAII" "main.null" 4 27.15086 0.901389 0.2198761
"765" "MANDINKAII" "main.null" 5 26.61445 0.8823474 0.2285527
"766" "MANDINKAII" "main.null" 1 28.24037 0.8868322 0.2095445
"767" "MANDINKAII" "main.null" 2 22.63961 0.907956 0.06656754
"768" "MANDINKAII" "main.null" 3 24.69516 0.9077926 0.3055389
"769" "MANDINKAII" "main.null" 4 26.43688 0.8845521 0.1614162
"770" "MANDINKAII" "main.null" 5 25.38443 0.9022113 0.185535
"771" "MANDINKAII" "main.null" 1 27.51156 0.8905314 0.1952112
"772" "MANDINKAII" "main.null" 2 24.60969 0.8959106 0.3392144
"773" "MANDINKAII" "main.null" 3 22.76239 0.8822147 0.259157
"774" "MANDINKAII" "main.null" 4 26.97144 0.8833394 0.2589313
"775" "MANDINKAII" "main.null" 5 22.15197 0.8718903 0.3457763
"776" "MANDINKAII" "main.null" 1 24.52438 0.8983828 0.2289536
"777" "MANDINKAII" "main.null" 2 24.60969 0.9036656 0.1822025
"778" "MANDINKAII" "main.null" 3 23.31919 0.8918608 0.3536545
"779" "MANDINKAII" "main.null" 4 24.26938 0.8902403 0.3059074
"780" "MANDINKAII" "main.null" 5 26.97144 0.9022696 0.05224372
"781" "MANDINKAII" "main.null" 1 30.10562 0.8889694 0.2873833
"782" "MANDINKAII" "main.null" 2 24.18468 0.8740293 0.3069576
"783" "MANDINKAII" "main.null" 3 23.56891 0.8823945 0.1576724
"784" "MANDINKAII" "main.null" 4 26.52559 0.907753 0.1506939
"785" "MANDINKAII" "main.null" 5 22.76239 0.8837701 0.2174724
"786" "MANDINKAII" "main.null" 1 26.25993 0.8929543 0.2986625
"787" "MANDINKAII" "main.null" 2 26.25993 0.8947877 0.1089003
"788" "MANDINKAII" "main.null" 3 29.91631 0.9039829 0.1514734
