"result" "gen.1date" "proportion.source1" "maxR2fit.1date" "fit.quality.1event" "fit.quality.2events" "bestmatch.event1.source1" "bestmatch.event1.source2" "proportion.event2.source1" "bestmatch.event2.source1" "bestmatch.event2.source2" "gen.2dates.date1" "gen.2dates.date2" "maxScore.2events" "proportion.date1.source1" "bestmatch.date1.source1" "bestmatch.date1.source2" "proportion.date2.source1" "bestmatch.date2.source1" "bestmatch.date2.source2" "JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI.BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "WOLAYTA" "SOMALI" "ARI" "SUDANESE" "GUMUZ" "OROMO" "AMHARA" "AFAR" "ANUAK" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"WOLLOF.nolocalnowest.8" "multiple-dates" "25.1895760284744" "0.13" "0.941114674696562" "0.999946569557847" "0.99998938773371" "GBR" "MALAWI" "0.37" "ANUAK" "MALAWI" "13.2371750115623" "80.9691561680773" "0.623291320403344" "0.17" "GBR" "MALAWI" "0.11" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.106108501785062" "0" "0.0961369514675057" "0" "0" "0" "0.0157890238796249" "0" "0" "0" "0.428170349811347" "0" "0.144262990071075" "0" "0.0664084096605512" "0" "0.0643082382895046" "0.028293168696159" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0124420133595836" "0" "0.0176223161934754" "0.00774631063292894" "0.0127117261531823"
"MANDINKAI.nolocal.1" "multiple-dates" "12.025" "0.17" "0.806254113809247" "0.999442298937261" "0.999937263409828" "MOSSI" "AKANS" "0.47" "MOSSI" "AKANS" "3.92813119050782" "70.1830903843668" "0.463659001098821" "0.23" "AKANS" "MOSSI" "0.15" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.281144496927744" "0.342336002736398" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0486849377026805" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0120758849584004" "0" "0.0469053388465491" "0.268853338828228" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAI.nolocal.2" "multiple-dates" "12.025" "0.17" "0.806254113809247" "0.999442298937261" "0.999937263409828" "MOSSI" "AKANS" "0.47" "MOSSI" "AKANS" "3.92813119050782" "70.1830903843668" "0.463659001098821" "0.23" "AKANS" "MOSSI" "0.15" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.184938217594893" "0.258179369866393" "0.0573129518196891" "0.0286515882429062" "0.108381685450151" "0.0767884988374258" "0.0289958131624103" "0.0215861239005425" "0" "0.00240254696217199" "0.00485365255875488" "0.0126017407269587" "0.00236487241091571" "0" "0.0129099953657101" "0.0138902622825062" "0" "0.0175925741730243" "0.00968034779755157" "0.0236323416773241" "0.0189058447315634" "0" "0" "0" "0.0308301613314248" "0" "0.0185028462667084" "0" "0.0150377744996428" "0" "0.00931560083454198" "0.0124559092046567" "0" "0" "0.00523634010350727" "0" "0.00492063808932487" "0" "0" "0" "0" "0" "0" "0" "0.00563120365129333" "0" "0.00936365136663187" "0.00503744709137721" "0"
"MANDINKAI.nolocal.3" "multiple-dates" "12.025" "0.17" "0.806254113809247" "0.999442298937261" "0.999937263409828" "MOSSI" "AKANS" "0.47" "MOSSI" "AKANS" "3.92813119050782" "70.1830903843668" "0.463659001098821" "0.23" "AKANS" "MOSSI" "0.15" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.124618260923016" "0.268894782275327" "0.0135446309093836" "0" "0.124471348962928" "0.137111364306428" "0.0277121772332216" "0.0120620637220434" "0" "0" "0.00345729858356161" "0.0359627199716162" "0" "0" "0.000729958301158257" "0" "0" "0.000898789611248947" "0.00197790467052577" "0.0242660681542064" "0.0133339198657056" "0.0742083066930475" "0.0108615197297284" "0.00472416703923328" "0.064150085274481" "0.0210876762128222" "0" "0" "0" "0" "0.00294263764607481" "0" "0.00126099399860038" "0.00581617811314466" "0.00135242991526874" "0.00272435311163387" "0.00170245047908149" "0" "0" "0" "0" "0" "0.000287569901958646" "0.00353172393079655" "0.0129020945731493" "0" "0" "0.00227804658824585" "0.00112847930236284"
"MANDINKAI.nolocal.4" "multiple-dates" "12.025" "0.17" "0.806254113809247" "0.999442298937261" "0.999937263409828" "MOSSI" "AKANS" "0.47" "MOSSI" "AKANS" "3.92813119050782" "70.1830903843668" "0.463659001098821" "0.23" "AKANS" "MOSSI" "0.15" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.314150388543303" "0.303108663902866" "0.030681869167874" "0.0154541074015691" "0.0538361295760446" "0.0414278176530934" "0.0187310168480382" "0.00725120071390448" "0" "0.00880429289840334" "0" "0" "0" "0" "0" "0.0120022398120291" "0" "0.0115183312267459" "0.0018081154595182" "0.0128725263710643" "0.00307670570506061" "0" "0" "0" "0.0591340333683125" "0" "0.033991831293472" "0" "0.00713501589538957" "0.000225585259219566" "0.00273352585723271" "0.00325659653506142" "0" "0" "0.00246437315720057" "0" "4.92984135667851e-05" "0" "0" "0" "0.0428001674178817" "0" "0.00540205327946445" "0" "0" "0.00368316466624839" "0" "0.00440094957743594" "0"
"MANDINKAI.nolocal.5" "multiple-dates" "12.025" "0.17" "0.806254113809247" "0.999442298937261" "0.999937263409828" "MOSSI" "AKANS" "0.47" "MOSSI" "AKANS" "3.92813119050782" "70.1830903843668" "0.463659001098821" "0.23" "AKANS" "MOSSI" "0.15" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.304770106521555" "0.205221604067715" "0.138288194701055" "0" "0" "0.00958260695015752" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00304975701843906" "0" "0" "0" "0" "0" "0" "0.108737024905346" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.006430490825113" "0" "0" "0.223920215010619" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAI.nolocal.6" "multiple-dates" "12.025" "0.17" "0.806254113809247" "0.999442298937261" "0.999937263409828" "MOSSI" "AKANS" "0.47" "MOSSI" "AKANS" "3.92813119050782" "70.1830903843668" "0.463659001098821" "0.23" "AKANS" "MOSSI" "0.15" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.179606943900086" "0.295427709362785" "0.0191941086463548" "0.0215141405637701" "0.124485890124998" "0.0710483390775548" "0.031455230587492" "0.0218838240129056" "0" "0.00346647642564211" "0.00473687937662004" "0.0143478939137124" "0.00389724130153174" "0" "0.0156926806492846" "0.0169338740901243" "0" "0.0152234180638406" "0.00940398414061092" "0.0404286479460489" "0.0214547898075926" "0" "0" "0" "0.0047946825704637" "0" "0.0188828708543984" "0" "0.0161801400218602" "0" "0.00922181648104267" "0.0114011872872294" "0" "0" "0.00492433417380459" "0" "0.00439495157191093" "0" "0" "0" "0" "0" "0" "0" "0.00421283959684852" "0" "0.011194628220312" "0.00459047723117472" "0"
"MANDINKAI.nolocal.7" "multiple-dates" "12.025" "0.17" "0.806254113809247" "0.999442298937261" "0.999937263409828" "MOSSI" "AKANS" "0.47" "MOSSI" "AKANS" "3.92813119050782" "70.1830903843668" "0.463659001098821" "0.23" "AKANS" "MOSSI" "0.15" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.524221523906681" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0205148525550242" "0" "0.288118391378546" "0.167145232159749" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAI.nolocal.8" "multiple-dates" "12.025" "0.17" "0.806254113809247" "0.999442298937261" "0.999937263409828" "MOSSI" "AKANS" "0.47" "MOSSI" "AKANS" "3.92813119050782" "70.1830903843668" "0.463659001098821" "0.23" "AKANS" "MOSSI" "0.15" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.223495778479921" "0.203164050654579" "0.0723790671876954" "0.0792292806676995" "0.0482197334802202" "0.0777946628850525" "0.028144366622755" "0.0194798551576872" "0" "0.00144459903130117" "0.0060506121985428" "0.0101411732195844" "0.000366464229246012" "0" "0.00732463837662992" "0.0110543785688933" "0" "0.0149306772444651" "0.0105021209016513" "0.0311094617719678" "0.0192775644607346" "0" "0" "0" "0.0529401425842267" "0" "0.0271158523454054" "0" "0.00910405273957421" "0" "0.00894574931172379" "0.0130580530724312" "0" "0" "0.00555520412483246" "0" "0.00576980032138737" "0" "0" "0" "0" "0" "0" "0" "0.00693627563353883" "0" "0.00222184506254767" "0.00424453966570653" "0"
"MANDINKAI.nolocalnowest.1" "multiple-dates" "13.1" "0.17" "0.811321253622257" "0.999873952928023" "0.999935385830406" "GBR" "MALAWI" "0.1" "LWK" "ANUAK" "5.11043438679467" "76.5053888431983" "0.435368465304922" "0.19" "ANUAK" "ANUAK" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.410251459870558" "0" "0.230163996159302" "0" "0" "0" "0.000360617860776642" "0" "0" "0" "0" "0" "0" "0.0242461695547064" "0" "0.334977756554657" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAI.nolocalnowest.2" "multiple-dates" "13.1" "0.17" "0.811321253622257" "0.999873952928023" "0.999935385830406" "GBR" "MALAWI" "0.1" "LWK" "ANUAK" "5.11043438679467" "76.5053888431983" "0.435368465304922" "0.19" "ANUAK" "ANUAK" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.133457839875516" "0" "0.0957558879423577" "0" "0" "0" "0.0313559253819879" "0" "0" "0.0271647102100639" "0.420600077220576" "0" "0.131046094521356" "0" "0.0403720300472537" "0" "0.0449965298082958" "0.0289293937023132" "0" "0.00574924595550132" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00235914632837474" "0.00604624520149018" "0" "0.0218130371715842" "0.01035383663333" "0"
"MANDINKAI.nolocalnowest.3" "multiple-dates" "13.1" "0.17" "0.811321253622257" "0.999873952928023" "0.999935385830406" "GBR" "MALAWI" "0.1" "LWK" "ANUAK" "5.11043438679467" "76.5053888431983" "0.435368465304922" "0.19" "ANUAK" "ANUAK" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0765076120024777" "0" "0" "0" "0" "0" "0" "0.185250667485028" "0" "0.150792029111574" "0" "0" "0.164879667429603" "0.0399589140305223" "0" "0" "0.0607131357165935" "0.119398996774186" "0" "0.00656209166534393" "0" "0.0875441325872956" "0" "0.0618868687835068" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0241530751424917" "0.0142006336182945" "0" "0" "0.0081521756530818" "0"
"MANDINKAI.nolocalnowest.4" "multiple-dates" "13.1" "0.17" "0.811321253622257" "0.999873952928023" "0.999935385830406" "GBR" "MALAWI" "0.1" "LWK" "ANUAK" "5.11043438679467" "76.5053888431983" "0.435368465304922" "0.19" "ANUAK" "ANUAK" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.102195678516774" "0" "0.0861485565934413" "0" "0" "0" "0.00150320313552965" "0" "0" "0" "0.471140984044684" "0.0275498388449855" "0.155145324344044" "0" "0.0420135690982522" "0" "0.0463585592439902" "0.00569519988359126" "0" "0.00834476162315979" "0" "0" "0" "0" "0" "0" "0.0309594835366061" "0" "0.00271508255481287" "0" "0.000104622464953264" "0.0120716238805621" "0" "0" "0.00805351223461391"
"MANDINKAI.nolocalnowest.5" "multiple-dates" "13.1" "0.17" "0.811321253622257" "0.999873952928023" "0.999935385830406" "GBR" "MALAWI" "0.1" "LWK" "ANUAK" "5.11043438679467" "76.5053888431983" "0.435368465304922" "0.19" "ANUAK" "ANUAK" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0192366919024267" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.459768152897571" "0" "0.223519840191637" "0" "0.000538702430908207" "0" "0.0259537035901454" "0" "0" "0" "0" "0" "0" "0.00982144289602569" "0" "0.207623551439149" "0.0535379146521364" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAI.nolocalnowest.6" "multiple-dates" "13.1" "0.17" "0.811321253622257" "0.999873952928023" "0.999935385830406" "GBR" "MALAWI" "0.1" "LWK" "ANUAK" "5.11043438679467" "76.5053888431983" "0.435368465304922" "0.19" "ANUAK" "ANUAK" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.138193311260549" "0" "0.0794449109006412" "0" "0" "0" "0.031019220798087" "0" "0" "0.0303567232688574" "0.438805474672692" "0" "0.144633630663571" "0" "0.0144026470642925" "0" "0.0457363832627041" "0.0291483140830027" "0" "0.0132320665611709" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0053048187658778" "0" "0" "0.0183606913552368" "0.0110987988088026" "0.000263008534515549"
"MANDINKAI.nolocalnowest.7" "multiple-dates" "13.1" "0.17" "0.811321253622257" "0.999873952928023" "0.999935385830406" "GBR" "MALAWI" "0.1" "LWK" "ANUAK" "5.11043438679467" "76.5053888431983" "0.435368465304922" "0.19" "ANUAK" "ANUAK" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0184930200570894" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.27505806975874" "0" "0" "0" "0" "0" "0" "0.197048319982109" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0451771378198993" "0" "0.464223452382162" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAI.nolocalnowest.8" "multiple-dates" "13.1" "0.17" "0.811321253622257" "0.999873952928023" "0.999935385830406" "GBR" "MALAWI" "0.1" "LWK" "ANUAK" "5.11043438679467" "76.5053888431983" "0.435368465304922" "0.19" "ANUAK" "ANUAK" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.118347889267582" "0" "0.100470938876906" "0" "0" "0" "0.0278763008783237" "0" "0" "0.0170806646545092" "0.418234757224607" "0" "0.126082001831398" "0" "0.0602106603166217" "0" "0.0607879989395675" "0.0274174721422335" "0" "0.00147915381335546" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0112336850357703" "0" "0.0214831406810033" "0.0092953363381228" "0"
"MANDINKAII.nolocal.1" "multiple-dates" "23.0708526709491" "0.14" "0.923877849955069" "0.999927830423042" "0.999996494143804" "GBR" "AKANS" "0.38" "AKANS" "AKANS" "10.3141100410651" "68.5853991576843" "0.383563690024873" "0.22" "MOSSI" "AKANS" "0.12" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.480832944047258" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0456299698198185" "0" "0.473537086132923" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAII.nolocal.2" "multiple-dates" "23.0708526709491" "0.14" "0.923877849955069" "0.999927830423042" "0.999996494143804" "GBR" "AKANS" "0.38" "AKANS" "AKANS" "10.3141100410651" "68.5853991576843" "0.383563690024873" "0.22" "MOSSI" "AKANS" "0.12" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.209830731794136" "0.205260624491634" "0.111959872772452" "0.0688845484671039" "0.0529668607040764" "0.0636382328993715" "0.0271810378771649" "0.0194347487407395" "0" "0.00302248942982184" "0.00663016673205971" "0.00875217969201912" "0.00609091280349563" "0" "0.000380310691855231" "0.0118041263795602" "0" "0.011651815440747" "0.0115098077076079" "0.0298332042702596" "0.0203238714832918" "0" "0" "0" "0.0554911221172312" "0" "0.0344557682340344" "0" "0" "0" "0.0119003186170567" "0.0162210504019423" "0" "0" "0.00576697098419261" "0" "0.00700922726814675" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAII.nolocal.3" "multiple-dates" "23.0708526709491" "0.14" "0.923877849955069" "0.999927830423042" "0.999996494143804" "GBR" "AKANS" "0.38" "AKANS" "AKANS" "10.3141100410651" "68.5853991576843" "0.383563690024873" "0.22" "MOSSI" "AKANS" "0.12" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.215768259781982" "0.292747485303644" "0.0116139160770406" "0.0292444159140758" "0" "0.106369852294091" "0.000530580372928555" "0.0246850279797137" "0" "0" "0" "0" "0" "0" "0" "0.010907814520919" "0" "0.0232250360034612" "0.0113569098617033" "0.00787950016248104" "0.0187302915719444" "0" "0" "0" "0.112826577263729" "0" "0.0646031489994592" "0" "0.0230537364919388" "0" "0" "0.00572905944045678" "0" "0" "0" "0" "0.00914900689186974" "0.00361437166702561" "0" "0.0279650094015359" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAII.nolocal.4" "multiple-dates" "23.0708526709491" "0.14" "0.923877849955069" "0.999927830423042" "0.999996494143804" "GBR" "AKANS" "0.38" "AKANS" "AKANS" "10.3141100410651" "68.5853991576843" "0.383563690024873" "0.22" "MOSSI" "AKANS" "0.12" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.221945626270536" "0.279715362086974" "0.0901742178861251" "0" "0.135466455431456" "0.0414576693653746" "0.0335158257554822" "0.00481468037229689" "0" "0.00963879852434285" "0.00315722184596185" "0.0185299280747629" "0.00329057330186567" "0" "0" "0.000736227476064373" "0" "0" "0" "0.0208526241074653" "0.000220208914316239" "0" "0.0192676187202858" "0.00250392517860421" "0.0102459947009183" "0.0485646723462873" "0" "0" "0" "6.65245259868468e-05" "0.00719878249874124" "0" "0" "0" "0.00668721499949771" "0" "0" "0" "0" "0" "0.0150367930983744" "0" "0.00580396525399197" "0.00394877824590232" "0.0025929981794796" "0" "0.0100268256953479" "0.00441876103981095" "0.000121726103747599"
"MANDINKAII.nolocal.5" "multiple-dates" "23.0708526709491" "0.14" "0.923877849955069" "0.999927830423042" "0.999996494143804" "GBR" "AKANS" "0.38" "AKANS" "AKANS" "10.3141100410651" "68.5853991576843" "0.383563690024873" "0.22" "MOSSI" "AKANS" "0.12" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.20726888656163" "0.460877430202367" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0135209491699703" "0.0460207856232184" "0.191629429682909" "0" "0" "0.0181464360601806" "0.00656414421817238" "0.0114554490933049" "0" "0.0181332360584809" "0.0115571197589659" "0.0148261335708006"
"MANDINKAII.nolocal.6" "multiple-dates" "23.0708526709491" "0.14" "0.923877849955069" "0.999927830423042" "0.999996494143804" "GBR" "AKANS" "0.38" "AKANS" "AKANS" "10.3141100410651" "68.5853991576843" "0.383563690024873" "0.22" "MOSSI" "AKANS" "0.12" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.1781035155914" "0.207430221835264" "0.107794280149565" "0.0629992156190719" "0.0860099673424482" "0.0661990962181658" "0.0311165688138566" "0.0258174752212093" "0" "0.00458490790900022" "0.00730491094033878" "0.0118218693850107" "0.00887997838142182" "0" "0.00118447672377126" "0.0169949737628367" "0" "0.0199356607085175" "0.011136591443121" "0.0304191617516522" "0.0191151531336464" "0" "0" "0" "0.0316123188684388" "0" "0.0326228247868481" "0" "0" "0" "0.0125769461939502" "0.0109824241215339" "0" "0" "0.00810782570727023" "0" "0.00724963539166174" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAII.nolocal.7" "multiple-dates" "23.0708526709491" "0.14" "0.923877849955069" "0.999927830423042" "0.999996494143804" "GBR" "AKANS" "0.38" "AKANS" "AKANS" "10.3141100410651" "68.5853991576843" "0.383563690024873" "0.22" "MOSSI" "AKANS" "0.12" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.298822027617896" "0" "0.0844831205268946" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0580399269201836" "0" "0.558654924935026" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAII.nolocal.8" "multiple-dates" "23.0708526709491" "0.14" "0.923877849955069" "0.999927830423042" "0.999996494143804" "GBR" "AKANS" "0.38" "AKANS" "AKANS" "10.3141100410651" "68.5853991576843" "0.383563690024873" "0.22" "MOSSI" "AKANS" "0.12" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.208613258094743" "0.234040530854443" "0.109411584954178" "0.0549809178351958" "0.0502716800993863" "0.0628199687571864" "0.0261469461041333" "0.018348766240634" "0" "0.00261566572295817" "0.0066078320371729" "0.00807320729280369" "0.00527690243551354" "0" "0.000324987536167226" "0.0102938224734789" "0" "0.0104256338728144" "0.0114845308782757" "0.0292023279075541" "0.0202342976520737" "0" "0" "0" "0.0581416225092417" "0" "0.0340481692994892" "0" "0" "0" "0.0111056654549547" "0.0157552549738347" "0" "0" "0.00515316222147573" "0" "0.0066232647922925" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAII.nolocalnowest.1" "one-date" "24.0579336208648" "0.14" "0.919920146193578" "0.999948117416537" "0.999994357693979" "GBR" "MALAWI" "0.39" "MALAWI" "ANUAK" "9.94532613396616" "51.3827866918309" "0.312620573153586" "0.2" "GBR" "MALAWI" "0.15" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.341697386585629" "0" "0.168606005146841" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.48969660826753" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAII.nolocalnowest.2" "one-date" "24.0579336208648" "0.14" "0.919920146193578" "0.999948117416537" "0.999994357693979" "GBR" "MALAWI" "0.39" "MALAWI" "ANUAK" "9.94532613396616" "51.3827866918309" "0.312620573153586" "0.2" "GBR" "MALAWI" "0.15" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.128311814060315" "0" "0.0974128714514213" "0" "0" "0" "0.0272217875008877" "0" "0" "0.0198264503295664" "0.409083482017018" "0" "0.141478228312103" "0" "0.0464254174553127" "0" "0.0578290883458182" "0.0316785722319928" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0130996498947691" "0" "0.0166126371882352" "0.0110200012125609" "0"
"MANDINKAII.nolocalnowest.3" "one-date" "24.0579336208648" "0.14" "0.919920146193578" "0.999948117416537" "0.999994357693979" "GBR" "MALAWI" "0.39" "MALAWI" "ANUAK" "9.94532613396616" "51.3827866918309" "0.312620573153586" "0.2" "GBR" "MALAWI" "0.15" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00455003000643459" "0" "0" "0" "0" "0" "0" "0.134901493539947" "0" "0.133448775659418" "0" "0" "0" "0.000269143840555624" "0" "0" "0" "0.417310132471277" "0" "0.156645295891417" "0" "0.029039785623726" "0" "0.0538420572499871" "0.00299860258552256" "0" "0.0202571297922267" "0" "0" "0" "0.00336227386659354" "0" "0" "0.0160080384961704" "0" "0" "0" "0.0237551085308491" "0" "0" "0" "0.00361213244587512"
