"pop" "a" "bootstrap.num" "date1.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"1064" "JUHOANJOLA100g90p" "main" 4 58.82684 0.8529066 0.5210104
"1065" "JUHOANJOLA100g90p" "main" 5 58.82684 0.8633625 0.5470968
"1066" "JUHOANJOLA100g90p" "main" 1 62.44581 0.8675498 0.526487
"1067" "JUHOANJOLA100g90p" "main" 2 59.99096 0.85208 0.5210445
"1068" "JUHOANJOLA100g90p" "main" 3 60.98504 0.870865 0.5429716
"1069" "JUHOANJOLA100g90p" "main" 4 63.7384 0.8539587 0.507713
"1070" "JUHOANJOLA100g90p" "main" 5 60.6226 0.8649782 0.5167244
"1071" "JUHOANJOLA100g90p" "main" 1 60.80368 0.8468872 0.5420676
"1072" "JUHOANJOLA100g90p" "main" 2 66.36394 0.8729208 0.564504
"1073" "JUHOANJOLA100g90p" "main" 3 73.7617 0.8576158 0.5303267
"1074" "JUHOANJOLA100g90p" "main" 4 65.6083 0.852134 0.5273798
"1075" "JUHOANJOLA100g90p" "main" 5 65.7968 0.868454 0.4922996
"1076" "JUHOANJOLA100g90p" "main" 1 64.29649 0.8717689 0.5525133
"1077" "JUHOANJOLA100g90p" "main" 2 63.55292 0.8618738 0.5073848
"1078" "JUHOANJOLA100g90p" "main" 3 59.99096 0.8636522 0.4282345
"1079" "JUHOANJOLA100g90p" "main" 4 68.08021 0.8623468 0.5788111
"1080" "JUHOANJOLA100g90p" "main" 5 65.51415 0.8611627 0.5153261
"1081" "JUHOANJOLA100g90p" "main" 1 59.54185 0.8447494 0.4528526
"1082" "JUHOANJOLA100g90p" "main" 2 66.55354 0.855113 0.5053241
"1083" "JUHOANJOLA100g90p" "main" 3 60.6226 0.8645565 0.5675185
"1084" "JUHOANJOLA100g90p" "main" 4 69.33357 0.8802809 0.5070666
"1085" "JUHOANJOLA100g90p" "main" 5 58.11622 0.8530835 0.5120841
"1086" "JUHOANJOLA100g90p" "main" 1 70.59853 0.8693844 0.487451
"1087" "JUHOANJOLA100g90p" "main" 2 68.85013 0.8579675 0.522823
"1088" "JUHOANJOLA100g90p" "main" 3 65.23212 0.8659302 0.5123535
"1089" "JUHOANJOLA100g90p" "main" 4 57.93926 0.8571265 0.5251819
"1090" "JUHOANJOLA100g90p" "main" 5 58.20481 0.8585167 0.5703618
"1091" "JUHOANJOLA100g90p" "main" 1 68.85013 0.8613229 0.4868315
"1092" "JUHOANJOLA100g90p" "main" 2 66.64844 0.866511 0.5475694
"1093" "JUHOANJOLA100g90p" "main" 3 57.41 0.8394684 0.5203032
"1094" "JUHOANJOLA100g90p" "main" 4 69.52742 0.8570886 0.5331979
"1095" "JUHOANJOLA100g90p" "main" 5 62.17058 0.8680529 0.5072734
"1096" "JUHOANJOLA100g90p" "main" 1 69.0433 0.8505366 0.5168104
"1097" "JUHOANJOLA100g90p" "main" 2 66.83845 0.869586 0.5196862
"1098" "JUHOANJOLA100g90p" "main" 3 69.81872 0.8619554 0.5534828
"1099" "JUHOANJOLA100g90p" "main" 4 59.00518 0.855413 0.5169518
"1100" "JUHOANJOLA100g90p" "main" 5 55.66367 0.8421149 0.5604881
"1101" "JUHOANJOLA100g95p" "main" 1 23.75711 0.7368175 0.4957835
"1102" "JUHOANJOLA100g95p" "main" 2 16.68155 0.7438251 0.5836994
"1103" "JUHOANJOLA100g95p" "main" 3 31.25441 0.7389376 0.4843702
"1104" "JUHOANJOLA100g95p" "main" 4 11.18838 0.7452147 0.6464201
"1105" "JUHOANJOLA100g95p" "main" 5 20.60553 0.7532577 0.5605151
"1106" "JUHOANJOLA100g95p" "main" 1 17.93187 0.791128 0.5674976
"1107" "JUHOANJOLA100g95p" "main" 2 21.55024 0.7170192 0.4980341
"1108" "JUHOANJOLA100g95p" "main" 3 17.52762 0.7402875 0.5865812
"1109" "JUHOANJOLA100g95p" "main" 4 15.40406 0.7179676 0.5513668
"1110" "JUHOANJOLA100g95p" "main" 5 27.06107 0.7434261 0.4591339
"1111" "JUHOANJOLA100g95p" "main" 1 20.14151 0.7577589 0.5572553
"1112" "JUHOANJOLA100g95p" "main" 2 25.90788 0.7461272 0.4713266
"1113" "JUHOANJOLA100g95p" "main" 3 17.04897 0.7565733 0.6051459
"1114" "JUHOANJOLA100g95p" "main" 4 20.43087 0.7422023 0.5341982
"1115" "JUHOANJOLA100g95p" "main" 5 14.85916 0.7410232 0.6233244
"1116" "JUHOANJOLA100g95p" "main" 1 14.95745 0.7523968 0.6112695
"1117" "JUHOANJOLA100g95p" "main" 2 16.06158 0.7404702 0.5636157
"1118" "JUHOANJOLA100g95p" "main" 3 17.18122 0.7529557 0.5525137
"1119" "JUHOANJOLA100g95p" "main" 4 12.48916 0.7345283 0.6228299
"1120" "JUHOANJOLA100g95p" "main" 5 31.59367 0.7328885 0.4522092
"1121" "JUHOANJOLA100g95p" "main" 1 18.01331 0.7324403 0.5532863
"1122" "JUHOANJOLA100g95p" "main" 2 16.01048 0.7111476 0.5927434
"1123" "JUHOANJOLA100g95p" "main" 3 20.66392 0.7432405 0.5772097
"1124" "JUHOANJOLA100g95p" "main" 4 18.78279 0.7286006 0.5389416
"1125" "JUHOANJOLA100g95p" "main" 5 17.79658 0.7626536 0.5563914
"1126" "JUHOANJOLA100g95p" "main" 1 13.61298 0.745046 0.6292436
"1127" "JUHOANJOLA100g95p" "main" 2 14.22873 0.7518616 0.6344852
"1128" "JUHOANJOLA100g95p" "main" 3 19.79714 0.7483652 0.5281622
"1129" "JUHOANJOLA100g95p" "main" 4 11.53831 0.7847323 0.6297821
"1130" "JUHOANJOLA100g95p" "main" 5 21.78989 0.735481 0.5194314
"1131" "JUHOANJOLA100g95p" "main" 1 20.0839 0.7342479 0.5612808
"1132" "JUHOANJOLA100g95p" "main" 2 18.28617 0.7534323 0.5251997
"1133" "JUHOANJOLA100g95p" "main" 3 23.00899 0.764736 0.4981149
"1134" "JUHOANJOLA100g95p" "main" 4 15.35409 0.7413157 0.5876633
"1135" "JUHOANJOLA100g95p" "main" 5 17.26084 0.7416998 0.571322
"1136" "JUHOANJOLA100g95p" "main" 1 19.28645 0.7488193 0.5280786
"1137" "JUHOANJOLA100g95p" "main" 2 22.94721 0.7578254 0.5630361
"1138" "JUHOANJOLA100g95p" "main" 3 14.76122 0.7540735 0.6019138
"1139" "JUHOANJOLA100g95p" "main" 4 17.58124 0.7389758 0.6066419
"1140" "JUHOANJOLA100g95p" "main" 5 27.69284 0.7106434 0.4504366
"1141" "JUHOANJOLA100g95p" "main" 1 13.54287 0.7441628 0.6363777
"1142" "JUHOANJOLA100g95p" "main" 2 15.95947 0.7521235 0.6079041
"1143" "JUHOANJOLA100g95p" "main" 3 15.98497 0.7493557 0.5731163
"1144" "JUHOANJOLA100g95p" "main" 4 15.52937 0.7619384 0.5962185
"1145" "JUHOANJOLA100g95p" "main" 5 18.89411 0.7671811 0.558795
"1146" "JUHOANJOLA100g95p" "main" 1 16.8385 0.7275391 0.5982424
"1147" "JUHOANJOLA100g95p" "main" 2 25.21119 0.7608345 0.4478593
"1148" "JUHOANJOLA100g95p" "main" 3 17.31402 0.756233 0.5305036
"1149" "JUHOANJOLA100g95p" "main" 4 15.1303 0.7498402 0.550033
"1150" "JUHOANJOLA100g95p" "main" 5 22.82391 0.7442424 0.4900912
"1151" "JUHOANJOLA100g95p" "main" 1 16.89098 0.7385798 0.5476733
"1152" "JUHOANJOLA100g95p" "main" 2 18.06771 0.7627152 0.5453819
"1153" "JUHOANJOLA100g95p" "main" 3 17.58124 0.7688156 0.5812919
"1154" "JUHOANJOLA100g95p" "main" 4 17.95899 0.7501827 0.5668831
"1155" "JUHOANJOLA100g95p" "main" 5 19.5693 0.7052184 0.5674152
"1156" "JUHOANJOLA100g95p" "main" 1 19.68305 0.7634297 0.4938531
"1157" "JUHOANJOLA100g95p" "main" 2 16.8385 0.7364477 0.5664688
"1158" "JUHOANJOLA100g95p" "main" 3 22.76239 0.7212228 0.5160856
"1159" "JUHOANJOLA100g95p" "main" 4 18.72727 0.7546266 0.5666928
"1160" "JUHOANJOLA100g95p" "main" 5 20.7224 0.7379686 0.5324406
"1161" "JUHOANJOLA100g95p" "main" 1 20.19921 0.7377144 0.5152591
"1162" "JUHOANJOLA100g95p" "main" 2 22.57835 0.7370492 0.5381262
"1163" "JUHOANJOLA100g95p" "main" 3 28.28624 0.7206322 0.4888637
"1164" "JUHOANJOLA100g95p" "main" 4 15.2047 0.7341629 0.6292843
"1165" "JUHOANJOLA100g95p" "main" 5 17.31402 0.7577519 0.5476044
"1166" "JUHOANJOLA100g95p" "main" 1 31.83715 0.7312714 0.435598
"1167" "JUHOANJOLA100g95p" "main" 2 18.28617 0.7300513 0.5578141
"1168" "JUHOANJOLA100g95p" "main" 3 25.64546 0.7371574 0.4852094
"1169" "JUHOANJOLA100g95p" "main" 4 20.19921 0.75286 0.5422124
"1170" "JUHOANJOLA100g95p" "main" 5 11.47424 0.7482556 0.6132148
"1171" "JUHOANJOLA100g95p" "main" 1 22.94721 0.7139951 0.5314195
"1172" "JUHOANJOLA100g95p" "main" 2 17.20774 0.7503836 0.5958536
"1173" "JUHOANJOLA100g95p" "main" 3 19.11778 0.752329 0.5584695
"1174" "JUHOANJOLA100g95p" "main" 4 18.01331 0.7378419 0.5831873
"1175" "JUHOANJOLA100g95p" "main" 5 34.12247 0.7593467 0.4478821
"1176" "JUHOANJOLA100g95p" "main" 1 15.60481 0.7390048 0.5169187
"1177" "JUHOANJOLA100g95p" "main" 2 15.30421 0.7451944 0.5761273
"1178" "JUHOANJOLA100g95p" "main" 3 16.78609 0.7481438 0.6031465
"1179" "JUHOANJOLA100g95p" "main" 4 24.26938 0.74879 0.4456844
"1180" "JUHOANJOLA100g95p" "main" 5 25.21119 0.7222027 0.4725118
"1181" "JUHOANJOLA100g95p" "main" 1 15.70571 0.7328605 0.5878919
"1182" "JUHOANJOLA100g95p" "main" 2 15.25441 0.721614 0.5797422
"1183" "JUHOANJOLA100g95p" "main" 3 19.91158 0.7485733 0.5600988
"1184" "JUHOANJOLA100g95p" "main" 4 18.5612 0.7391778 0.5730292
"1185" "JUHOANJOLA100g95p" "main" 5 18.89411 0.7395661 0.5916287
"1186" "JUHOANJOLA100g95p" "main" 1 15.75629 0.7560389 0.5841531
"1187" "JUHOANJOLA100g95p" "main" 2 19.17392 0.7258831 0.5255269
"1188" "JUHOANJOLA100g95p" "main" 3 16.65547 0.7483267 0.5453418
"1189" "JUHOANJOLA100g95p" "main" 4 18.78279 0.7298884 0.5565431
"1190" "JUHOANJOLA100g95p" "main" 5 23.50635 0.7463241 0.5285622
"1191" "JUHOANJOLA100g95p" "main" 1 22.70096 0.7381896 0.528366
"1192" "JUHOANJOLA100g95p" "main" 2 19.62613 0.7225368 0.5547785
"1193" "JUHOANJOLA100g95p" "main" 3 20.25699 0.7711758 0.4549804
"1194" "JUHOANJOLA100g95p" "main" 4 32.32701 0.7718447 0.4428741
"1195" "JUHOANJOLA100g95p" "main" 5 17.20774 0.7398493 0.6134015
"1196" "JUHOANJOLA100g95p" "main" 1 19.00577 0.7438426 0.5366462
"1197" "JUHOANJOLA100g95p" "main" 2 19.91158 0.7549147 0.5553935
"1198" "JUHOANJOLA100g95p" "main" 3 18.5612 0.7389601 0.5913427
"1199" "JUHOANJOLA100g95p" "main" 4 18.28617 0.7433486 0.572088
"1200" "JUHOANJOLA100g95p" "main" 5 26.43688 0.7472366 0.5061018
"1201" "MALAWIJOLA100g80p" "main" 1 84.12311 0.8675295 0.7655649
"1202" "MALAWIJOLA100g80p" "main" 2 81.71899 0.8726693 0.8250096
"1203" "MALAWIJOLA100g80p" "main" 3 88.01392 0.8519538 0.8022908
"1204" "MALAWIJOLA100g80p" "main" 4 89.47754 0.8710647 0.8199177
"1205" "MALAWIJOLA100g80p" "main" 5 86.85181 0.8753846 0.7902749
"1206" "MALAWIJOLA100g80p" "main" 1 92.14282 0.8667663 0.8107311
"1207" "MALAWIJOLA100g80p" "main" 2 86.27368 0.8754484 0.8006053
"1208" "MALAWIJOLA100g80p" "main" 3 91.10162 0.8671829 0.814107
"1209" "MALAWIJOLA100g80p" "main" 4 86.27368 0.8581471 0.7648895
"1210" "MALAWIJOLA100g80p" "main" 5 88.01392 0.8628668 0.8042583
"1211" "MALAWIJOLA100g80p" "main" 1 86.27368 0.8696338 0.7712811
"1212" "MALAWIJOLA100g80p" "main" 2 85.69751 0.8610797 0.8102293
"1213" "MALAWIJOLA100g80p" "main" 3 81.01862 0.8609337 0.8019835
"1214" "MALAWIJOLA100g80p" "main" 4 79.07379 0.8655993 0.802304
"1215" "MALAWIJOLA100g80p" "main" 5 80.32129 0.8743399 0.8096041
"1216" "MALAWIJOLA100g80p" "main" 1 82.70465 0.8744303 0.7810713
"1217" "MALAWIJOLA100g80p" "main" 2 90.14015 0.8645533 0.8093425
"1218" "MALAWIJOLA100g80p" "main" 3 94.24316 0.8690291 0.7961286
"1219" "MALAWIJOLA100g80p" "main" 4 83.34145 0.8665898 0.8019174
"1220" "MALAWIJOLA100g80p" "main" 5 88.5979 0.8687808 0.7941902
"1221" "MALAWIJOLA100g80p" "main" 1 81.71899 0.8641651 0.782726
"1222" "MALAWIJOLA100g80p" "main" 2 81.85944 0.8805541 0.8124537
"1223" "MALAWIJOLA100g80p" "main" 3 91.9192 0.8694133 0.8107078
"1224" "MALAWIJOLA100g80p" "main" 4 87.57721 0.8622244 0.8276334
"1225" "MALAWIJOLA100g80p" "main" 5 81.71899 0.8764348 0.8081006
"1226" "MALAWIJOLA100g80p" "main" 1 83.12891 0.8703603 0.799193
"1227" "MALAWIJOLA100g80p" "main" 2 89.91901 0.8574923 0.7973521
"1228" "MALAWIJOLA100g80p" "main" 3 84.55103 0.8639062 0.7963751
"1229" "MALAWIJOLA100g80p" "main" 4 91.3985 0.8625762 0.8077323
"1230" "MALAWIJOLA100g80p" "main" 5 88.5979 0.870615 0.8077428
"1231" "MALAWIJOLA100g80p" "main" 1 81.01862 0.8691932 0.8342541
"1232" "MALAWIJOLA100g80p" "main" 2 85.55377 0.8564718 0.7983845
"1233" "MALAWIJOLA100g80p" "main" 3 91.99371 0.8702434 0.8399828
"1234" "MALAWIJOLA100g80p" "main" 4 89.18384 0.8567978 0.7877065
"1235" "MALAWIJOLA100g80p" "main" 5 82.56348 0.878538 0.8098076
"1236" "MALAWIJOLA100g80p" "main" 1 96.36743 0.8634478 0.7917228
"1237" "MALAWIJOLA100g80p" "main" 2 88.30566 0.8662065 0.7834851
"1238" "MALAWIJOLA100g80p" "main" 3 85.12329 0.8876718 0.8005241
"1239" "MALAWIJOLA100g80p" "main" 4 81.71899 0.8561963 0.7715859
"1240" "MALAWIJOLA100g80p" "main" 5 84.12311 0.8653125 0.8034125
"1241" "MALAWIJOLA100g80p" "main" 1 85.69751 0.8691459 0.8106541
"1242" "MALAWIJOLA100g80p" "main" 2 88.7442 0.8754674 0.7925535
"1243" "MALAWIJOLA100g80p" "main" 3 85.69751 0.8674536 0.7866048
"1244" "MALAWIJOLA100g80p" "main" 4 81.43848 0.8696506 0.7961166
"1245" "MALAWIJOLA100g80p" "main" 5 86.27368 0.8773002 0.8206416
"1246" "MALAWIJOLA100g80p" "main" 1 90.50934 0.8687907 0.7905629
"1247" "MALAWIJOLA100g80p" "main" 2 87.72266 0.8727887 0.8053702
"1248" "MALAWIJOLA100g80p" "main" 3 78.66016 0.8724181 0.7819171
"1249" "MALAWIJOLA100g80p" "main" 4 85.98535 0.8824738 0.7717622
"1250" "MALAWIJOLA100g80p" "main" 5 88.01392 0.8697166 0.7936605
"1251" "MALAWIJOLA100g80p" "main" 1 82.56348 0.8594576 0.8120568
"1252" "MALAWIJOLA100g80p" "main" 2 83.98071 0.8691621 0.7857039
"1253" "MALAWIJOLA100g80p" "main" 3 79.07379 0.8497631 0.7777828
"1254" "MALAWIJOLA100g80p" "main" 4 86.12946 0.8678377 0.8088338
"1255" "MALAWIJOLA100g80p" "main" 5 89.47754 0.8402633 0.8174839
"1256" "MALAWIJOLA100g80p" "main" 1 81.43848 0.8618316 0.7629179
"1257" "MALAWIJOLA100g80p" "main" 2 87.86823 0.8560201 0.7772989
"1258" "MALAWIJOLA100g80p" "main" 3 80.46051 0.8678516 0.8107351
"1259" "MALAWIJOLA100g80p" "main" 4 92.74048 0.8766077 0.81174
"1260" "MALAWIJOLA100g80p" "main" 5 84.40826 0.8818627 0.8012569
"1261" "MALAWIJOLA100g80p" "main" 1 85.41016 0.8719436 0.7853932
"1262" "MALAWIJOLA100g80p" "main" 2 89.03717 0.8643369 0.7757715
"1263" "MALAWIJOLA100g80p" "main" 3 81.57867 0.8731896 0.8039395
"1264" "MALAWIJOLA100g80p" "main" 4 81.2984 0.8713568 0.7925586
"1265" "MALAWIJOLA100g80p" "main" 5 83.27057 0.8569016 0.8197642
"1266" "MALAWIJOLA100g80p" "main" 1 90.95337 0.8530328 0.8050457
"1267" "MALAWIJOLA100g80p" "main" 2 73.66178 0.8666763 0.7772437
"1268" "MALAWIJOLA100g80p" "main" 3 78.59132 0.8630739 0.7935918
"1269" "MALAWIJOLA100g80p" "main" 4 89.03717 0.864973 0.808738
"1270" "MALAWIJOLA100g80p" "main" 5 82.28149 0.8611866 0.8020627
"1271" "MALAWIJOLA100g80p" "main" 1 83.98071 0.8659954 0.7657563
"1272" "MALAWIJOLA100g80p" "main" 2 89.77173 0.865162 0.8092577
"1273" "MALAWIJOLA100g80p" "main" 3 83.41235 0.8718225 0.7326459
"1274" "MALAWIJOLA100g80p" "main" 4 87.43188 0.8478545 0.8132784
"1275" "MALAWIJOLA100g80p" "main" 5 93.34009 0.8618287 0.7989568
"1276" "MALAWIJOLA100g80p" "main" 1 83.69629 0.8561113 0.8014047
"1277" "MALAWIJOLA100g80p" "main" 2 91.25 0.8570483 0.8244493
"1278" "MALAWIJOLA100g80p" "main" 3 77.97321 0.8473973 0.7612311
"1279" "MALAWIJOLA100g80p" "main" 4 83.62526 0.8609219 0.7656409
"1280" "MALAWIJOLA100g80p" "main" 5 85.69751 0.881238 0.797635
"1281" "MALAWIJOLA100g80p" "main" 1 88.5979 0.8593532 0.8114244
"1282" "MALAWIJOLA100g80p" "main" 2 86.5625 0.8859918 0.7750336
"1283" "MALAWIJOLA100g80p" "main" 3 88.15973 0.8545256 0.8222144
"1284" "MALAWIJOLA100g80p" "main" 4 89.62457 0.8691504 0.819857
"1285" "MALAWIJOLA100g80p" "main" 5 88.30566 0.8772011 0.7966418
"1286" "MALAWIJOLA100g80p" "main" 1 80.73932 0.8602766 0.788693
"1287" "MALAWIJOLA100g80p" "main" 2 87.1416 0.8689558 0.8138663
"1288" "MALAWIJOLA100g80p" "main" 3 82.98737 0.8847632 0.8047628
"1289" "MALAWIJOLA100g80p" "main" 4 89.62457 0.8665241 0.7972904
"1290" "MALAWIJOLA100g80p" "main" 5 82.70465 0.8697394 0.7682387
"1291" "MALAWIJOLA100g80p" "main" 1 86.5625 0.8726994 0.7974595
"1292" "MALAWIJOLA100g80p" "main" 2 86.85181 0.8551835 0.7750226
"1293" "MALAWIJOLA100g80p" "main" 3 90.80524 0.8597807 0.7618821
"1294" "MALAWIJOLA100g80p" "main" 4 76.20142 0.8685201 0.8296812
"1295" "MALAWIJOLA100g80p" "main" 5 82.84595 0.8717685 0.7886681
"1296" "MALAWIJOLA100g80p" "main" 1 85.98535 0.8779917 0.7531432
"1297" "MALAWIJOLA100g80p" "main" 2 84.40826 0.8685245 0.7956019
"1298" "MALAWIJOLA100g80p" "main" 3 82.98737 0.8686183 0.8107392
"1299" "MALAWIJOLA100g80p" "main" 4 90.50934 0.8678611 0.81312
"1300" "MALAWIJOLA100g80p" "main" 5 81.57867 0.8628747 0.8190271
"1301" "MALAWIJOLA100g90p" "main" 1 52.08574 0.7986094 0.7252288
"1302" "MALAWIJOLA100g90p" "main" 2 43.44139 0.8067306 0.722453
"1303" "MALAWIJOLA100g90p" "main" 3 54.71489 0.8351467 0.7118753
"1304" "MALAWIJOLA100g90p" "main" 4 40.91148 0.8091074 0.6838132
"1305" "MALAWIJOLA100g90p" "main" 5 40.68975 0.8130047 0.7148251
"1306" "MALAWIJOLA100g90p" "main" 1 44.43953 0.793801 0.7023467
"1307" "MALAWIJOLA100g90p" "main" 2 40.24814 0.7935143 0.6651945
"1308" "MALAWIJOLA100g90p" "main" 3 47.98419 0.836049 0.7403566
"1309" "MALAWIJOLA100g90p" "main" 4 42.59414 0.827434 0.6652539
"1310" "MALAWIJOLA100g90p" "main" 5 45.76229 0.8131206 0.7341201
"1311" "MALAWIJOLA100g90p" "main" 1 35.09024 0.7984695 0.6340097
"1312" "MALAWIJOLA100g90p" "main" 2 45.68393 0.8290457 0.7059864
"1313" "MALAWIJOLA100g90p" "main" 3 38.61412 0.7891281 0.6570559
"1314" "MALAWIJOLA100g90p" "main" 4 40.13813 0.8161578 0.6773504
"1315" "MALAWIJOLA100g90p" "main" 5 42.70755 0.8125487 0.7069077
"1316" "MALAWIJOLA100g90p" "main" 1 36.80422 0.7880366 0.6899757
"1317" "MALAWIJOLA100g90p" "main" 2 38.82998 0.8049412 0.6627367
"1318" "MALAWIJOLA100g90p" "main" 3 41.6924 0.8102952 0.6866338
"1319" "MALAWIJOLA100g90p" "main" 4 34.02141 0.7695969 0.6373335
"1320" "MALAWIJOLA100g90p" "main" 5 36.2804 0.8071727 0.6321213
"1321" "MALAWIJOLA100g90p" "main" 1 45.29317 0.8249892 0.6737443
"1322" "MALAWIJOLA100g90p" "main" 2 37.43792 0.794783 0.6764366
"1323" "MALAWIJOLA100g90p" "main" 3 42.75717 0.8218036 0.6895973
"1324" "MALAWIJOLA100g90p" "main" 4 40.02827 0.7839427 0.6881435
"1325" "MALAWIJOLA100g90p" "main" 5 49.11533 0.8365123 0.6726556
"1326" "MALAWIJOLA100g90p" "main" 1 45.21522 0.794914 0.6698078
"1327" "MALAWIJOLA100g90p" "main" 2 48.62891 0.8007924 0.7126927
"1328" "MALAWIJOLA100g90p" "main" 3 40.02827 0.8054932 0.6705359
"1329" "MALAWIJOLA100g90p" "main" 4 43.90063 0.7993695 0.699215
"1330" "MALAWIJOLA100g90p" "main" 5 48.54808 0.8160497 0.7664748
"1331" "MALAWIJOLA100g90p" "main" 1 43.13661 0.8191238 0.7277885
"1332" "MALAWIJOLA100g90p" "main" 2 51.7513 0.8300696 0.7199482
"1333" "MALAWIJOLA100g90p" "main" 3 45.44927 0.8293242 0.6926626
"1334" "MALAWIJOLA100g90p" "main" 4 39.69961 0.7950218 0.6193498
"1335" "MALAWIJOLA100g90p" "main" 5 44.51679 0.8256539 0.6328756
"1336" "MALAWIJOLA100g90p" "main" 1 41.02258 0.8085203 0.6680802
"1337" "MALAWIJOLA100g90p" "main" 2 50.83726 0.8143454 0.7032356
"1338" "MALAWIJOLA100g90p" "main" 3 44.59412 0.8251241 0.7218206
"1339" "MALAWIJOLA100g90p" "main" 4 46.54965 0.8219603 0.7402332
"1340" "MALAWIJOLA100g90p" "main" 5 49.27802 0.8487579 0.6693248
"1341" "MALAWIJOLA100g90p" "main" 1 48.54808 0.8258681 0.7496311
"1342" "MALAWIJOLA100g90p" "main" 2 47.26414 0.8208969 0.7175356
"1343" "MALAWIJOLA100g90p" "main" 3 45.68393 0.8143896 0.6738728
"1344" "MALAWIJOLA100g90p" "main" 4 45.05953 0.817565 0.7299282
"1345" "MALAWIJOLA100g90p" "main" 5 33.9205 0.7946581 0.6760436
"1346" "MALAWIJOLA100g90p" "main" 1 46.07641 0.8334775 0.7202618
"1347" "MALAWIJOLA100g90p" "main" 2 38.29148 0.7888167 0.680374
"1348" "MALAWIJOLA100g90p" "main" 3 49.76773 0.8073117 0.7278388
"1349" "MALAWIJOLA100g90p" "main" 4 44.67152 0.8408991 0.6993324
"1350" "MALAWIJOLA100g90p" "main" 5 48.79078 0.821325 0.7376776
"1351" "MALAWIJOLA100g90p" "main" 1 38.72197 0.7695139 0.7026346
"1352" "MALAWIJOLA100g90p" "main" 2 39.48128 0.7825228 0.7142515
"1353" "MALAWIJOLA100g90p" "main" 3 38.77596 0.8006114 0.6650575
"1354" "MALAWIJOLA100g90p" "main" 4 40.68975 0.8141618 0.723149
"1355" "MALAWIJOLA100g90p" "main" 5 47.98419 0.8033593 0.7355904
"1356" "MALAWIJOLA100g90p" "main" 1 44.36234 0.7809237 0.7059041
"1357" "MALAWIJOLA100g90p" "main" 2 45.13734 0.8119091 0.7039588
"1358" "MALAWIJOLA100g90p" "main" 3 45.60564 0.821855 0.7350895
"1359" "MALAWIJOLA100g90p" "main" 4 49.84959 0.8097379 0.7203128
"1360" "MALAWIJOLA100g90p" "main" 5 44.90412 0.8144035 0.7231413
"1361" "MALAWIJOLA100g90p" "main" 1 33.21848 0.7875923 0.6242479
"1362" "MALAWIJOLA100g90p" "main" 2 35.03895 0.7847829 0.6661946
"1363" "MALAWIJOLA100g90p" "main" 3 45.84071 0.8175077 0.7175693
"1364" "MALAWIJOLA100g90p" "main" 4 37.01484 0.7799014 0.6591276
"1365" "MALAWIJOLA100g90p" "main" 5 51.7513 0.8336578 0.7300467
"1366" "MALAWIJOLA100g90p" "main" 1 53.94479 0.8197376 0.7461595
"1367" "MALAWIJOLA100g90p" "main" 2 46.23388 0.8143776 0.6901375
"1368" "MALAWIJOLA100g90p" "main" 3 47.90391 0.8201898 0.7302714
"1369" "MALAWIJOLA100g90p" "main" 4 42.59414 0.8218422 0.6756345
"1370" "MALAWIJOLA100g90p" "main" 5 42.02939 0.7857374 0.678756
"1371" "MALAWIJOLA100g90p" "main" 1 37.86346 0.8111809 0.6446513
"1372" "MALAWIJOLA100g90p" "main" 2 49.60422 0.8047364 0.6844254
"1373" "MALAWIJOLA100g90p" "main" 3 33.51842 0.7645037 0.5860556
"1374" "MALAWIJOLA100g90p" "main" 4 48.79078 0.8039696 0.6847505
"1375" "MALAWIJOLA100g90p" "main" 5 52.42128 0.8151064 0.7468971
"1376" "MALAWIJOLA100g90p" "main" 1 47.58348 0.8206523 0.7380932
"1377" "MALAWIJOLA100g90p" "main" 2 45.52742 0.8194144 0.6954953
"1378" "MALAWIJOLA100g90p" "main" 3 51.3348 0.8296188 0.7115429
"1379" "MALAWIJOLA100g90p" "main" 4 43.90063 0.7842909 0.7018419
"1380" "MALAWIJOLA100g90p" "main" 5 38.99228 0.796491 0.7227991
"1381" "MALAWIJOLA100g90p" "main" 1 46.70794 0.8132078 0.6620207
"1382" "MALAWIJOLA100g90p" "main" 2 48.79078 0.82227 0.7417472
"1383" "MALAWIJOLA100g90p" "main" 3 53.94479 0.8424619 0.7238715
"1384" "MALAWIJOLA100g90p" "main" 4 38.50642 0.8030688 0.6957161
"1385" "MALAWIJOLA100g90p" "main" 5 44.67152 0.8211448 0.72046
"1386" "MALAWIJOLA100g90p" "main" 1 41.6924 0.7957369 0.7059457
"1387" "MALAWIJOLA100g90p" "main" 2 37.43792 0.8030377 0.7006952
"1388" "MALAWIJOLA100g90p" "main" 3 48.46732 0.8558564 0.7392325
"1389" "MALAWIJOLA100g90p" "main" 4 49.27802 0.8284377 0.7100422
"1390" "MALAWIJOLA100g90p" "main" 5 41.02258 0.7951613 0.6428165
"1391" "MALAWIJOLA100g90p" "main" 1 46.07641 0.8048258 0.7571323
"1392" "MALAWIJOLA100g90p" "main" 2 38.39887 0.8093036 0.6642035
"1393" "MALAWIJOLA100g90p" "main" 3 46.4706 0.8188956 0.7521646
"1394" "MALAWIJOLA100g90p" "main" 4 51.66787 0.8246326 0.7455345
"1395" "MALAWIJOLA100g90p" "main" 5 49.44098 0.8140392 0.6932311
"1396" "MALAWIJOLA100g90p" "main" 1 32.22873 0.7583547 0.6694509
