"pop" "a" "bootstrap.num" "date1.est.boot" "date2.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"923" "JOLAJUHOAN100g95p" "main" 3 4.094999 105.2772 0.9169405 0.6646381
"924" "JOLAJUHOAN100g95p" "main" 4 4.633723 101.3833 0.9199636 0.6491145
"925" "JOLAJUHOAN100g95p" "main" 5 3.757957 99.41397 0.9320772 0.6379416
"926" "JOLAJUHOAN100g95p" "main" 1 1.420004 72.96851 0.9152981 0.6153145
"927" "JOLAJUHOAN100g95p" "main" 2 4.976088 97.69121 0.9355054 0.6406742
"928" "JOLAJUHOAN100g95p" "main" 3 4.024697 88.7085 0.9252023 0.6553314
"929" "JOLAJUHOAN100g95p" "main" 4 3.629596 100.3352 0.9211405 0.6674663
"930" "JOLAJUHOAN100g95p" "main" 5 3.16057 100.3261 0.9279118 0.6685662
"931" "JOLAJUHOAN100g95p" "main" 1 4.878577 97.43622 0.9264336 0.6650464
"932" "JOLAJUHOAN100g95p" "main" 2 4.259938 98.05877 0.9287189 0.6620381
"933" "JOLAJUHOAN100g95p" "main" 3 1.02198 80.76516 0.923067 0.6228252
"934" "JOLAJUHOAN100g95p" "main" 4 2.943037 100.4159 0.9249485 0.6564693
"935" "JOLAJUHOAN100g95p" "main" 5 3.276195 100.2433 0.928897 0.6549746
"936" "JOLAJUHOAN100g95p" "main" 1 3.246847 96.60426 0.9286276 0.6480405
"937" "JOLAJUHOAN100g95p" "main" 2 4.061711 101.5268 0.9206884 0.641376
"938" "JOLAJUHOAN100g95p" "main" 3 5.383008 95.07379 0.9259235 0.6599372
"939" "JOLAJUHOAN100g95p" "main" 4 3.782215 98.98034 0.9245314 0.677707
"940" "JOLAJUHOAN100g95p" "main" 5 3.321046 102.8495 0.9243084 0.6797383
"941" "JOLAJUHOAN100g95p" "main" 1 5.056252 101.494 0.9242973 0.6840562
"942" "JOLAJUHOAN100g95p" "main" 2 4.783967 107.6307 0.926578 0.680555
"943" "JOLAJUHOAN100g95p" "main" 3 4.100408 97.99094 0.9317316 0.6995021
"944" "JOLAJUHOAN100g95p" "main" 4 1.247748 83.96512 0.927042 0.6188882
"945" "JOLAJUHOAN100g95p" "main" 5 3.165528 85.32626 0.9260159 0.6754585
"946" "JOLAJUHOAN100g95p" "main" 1 4.359801 104.5039 0.9250892 0.6428224
"947" "JOLAJUHOAN100g95p" "main" 2 4.488208 96.49614 0.9266226 0.6287844
"948" "JOLAJUHOAN100g95p" "main" 3 3.132799 98.39109 0.9264392 0.6661133
"949" "JOLAJUHOAN100g95p" "main" 4 1.263658 82.24978 0.9146947 0.6214473
"950" "JOLAJUHOAN100g95p" "main" 5 4.245747 98.72341 0.9273717 0.6238742
"951" "JOLAJUHOAN100g95p" "main" 1 4.734599 104.6796 0.9160841 0.6578443
"952" "JOLAJUHOAN100g95p" "main" 2 4.047336 101.4364 0.9344869 0.6344874
"953" "JOLAJUHOAN100g95p" "main" 3 4.114759 83.59206 0.9244808 0.6522451
"954" "JOLAJUHOAN100g95p" "main" 4 3.920443 105.5003 0.9236952 0.6723311
"955" "JOLAJUHOAN100g95p" "main" 5 4.188962 94.10206 0.9283487 0.6725605
"956" "JOLAJUHOAN100g95p" "main" 1 3.614347 78.52411 0.9235858 0.6640336
"957" "JOLAJUHOAN100g95p" "main" 2 4.422494 99.78128 0.9193301 0.6661734
"958" "JOLAJUHOAN100g95p" "main" 3 2.503259 87.78846 0.929287 0.6504807
"959" "JOLAJUHOAN100g95p" "main" 4 1.002348 79.87138 0.9240506 0.6273373
"960" "JOLAJUHOAN100g95p" "main" 5 4.07148 100.2341 0.9230898 0.6550621
"961" "JOLAJUHOAN100g95p" "main" 1 1.120529 77.90725 0.9389574 0.6190178
"962" "JOLAJUHOAN100g95p" "main" 2 4.762439 96.35658 0.9196009 0.6585124
"963" "JOLAJUHOAN100g95p" "main" 3 3.735328 100.3342 0.9286107 0.6381657
"964" "JOLAJUHOAN100g95p" "main" 4 4.182232 105.1255 0.9259207 0.6901299
"965" "JOLAJUHOAN100g95p" "main" 5 4.05063 93.40201 0.9272156 0.6228661
"966" "JOLAJUHOAN100g95p" "main" 1 2.04626 82.12974 0.9189092 0.634077
"967" "JOLAJUHOAN100g95p" "main" 2 4.920968 100.4757 0.9291996 0.6518549
"968" "JOLAJUHOAN100g95p" "main" 3 2.628185 95.47253 0.9252656 0.6775313
"969" "JOLAJUHOAN100g95p" "main" 4 2.481301 84.94497 0.9221708 0.6806168
"970" "JOLAJUHOAN100g95p" "main" 5 1.868783 92.39461 0.9263631 0.6401738
