"pop" "\"main\"" "bootstrap.num" "date1.est.boot" "date2.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"356" "WOLLOF" "main.null" 1 11.59233 83.0402 0.9293021 0.4934679
"357" "WOLLOF" "main.null" 2 8.891269 53.04741 0.9253635 0.304961
"358" "WOLLOF" "main.null" 3 10.6542 84.76686 0.9213872 0.4396297
"359" "WOLLOF" "main.null" 4 9.694377 73.67469 0.9284925 0.4596793
"360" "WOLLOF" "main.null" 5 9.065836 73.88392 0.9228641 0.5140471
"361" "WOLLOF" "main.null" 1 12.21646 83.10079 0.9224996 0.4396779
"362" "WOLLOF" "main.null" 2 10.24891 67.37903 0.9352237 0.4154332
"363" "WOLLOF" "main.null" 3 13.51536 102.6541 0.927939 0.4398431
"364" "WOLLOF" "main.null" 4 6.575716 58.44834 0.9287458 0.3381595
"365" "WOLLOF" "main.null" 5 7.9824 65.89553 0.9200397 0.4434682
"366" "WOLLOF" "main.null" 1 7.963198 70.41559 0.9177298 0.5007257
"367" "WOLLOF" "main.null" 2 11.13743 75.07826 0.9289769 0.4361071
"368" "WOLLOF" "main.null" 3 10.58335 79.08323 0.918858 0.5243623
"369" "WOLLOF" "main.null" 4 11.98065 69.2068 0.933383 0.3608207
"370" "WOLLOF" "main.null" 5 13.29503 86.65659 0.9330045 0.384241
"371" "WOLLOF" "main.null" 1 13.14575 93.29197 0.9323432 0.4284827
"372" "WOLLOF" "main.null" 2 7.869171 56.64042 0.9161767 0.3727015
"373" "WOLLOF" "main.null" 3 5.08026 48.15399 0.9194353 0.4286406
"374" "WOLLOF" "main.null" 4 13.62003 93.7934 0.9305877 0.4445039
"375" "WOLLOF" "main.null" 5 14.16323 86.18198 0.9197775 0.3507059
"376" "WOLLOF" "main.null" 1 10.94472 71.46536 0.9298298 0.4355724
"377" "WOLLOF" "main.null" 2 12.24653 83.70788 0.9210575 0.4748863
"378" "WOLLOF" "main.null" 3 10.49346 82.80506 0.9247137 0.5230764
"379" "WOLLOF" "main.null" 4 9.166754 71.14324 0.9182997 0.4756995
"380" "WOLLOF" "main.null" 5 11.00459 69.96221 0.9376053 0.4624073
"381" "WOLLOF" "main.null" 1 12.38612 93.57628 0.9253302 0.4294956
"382" "WOLLOF" "main.null" 2 10.90536 73.18908 0.9330329 0.418801
"383" "WOLLOF" "main.null" 3 9.890336 65.41424 0.9300057 0.3920562
"384" "WOLLOF" "main.null" 4 11.08001 83.0203 0.9263298 0.4511019
"385" "WOLLOF" "main.null" 5 9.526943 77.21119 0.9159132 0.4224906
"386" "WOLLOF" "main.null" 1 10.57684 77.07393 0.9174887 0.4787111
"387" "WOLLOF" "main.null" 2 8.508331 70.0444 0.9113771 0.4802585
"388" "WOLLOF" "main.null" 3 13.15403 78.7445 0.9356631 0.4137128
"389" "WOLLOF" "main.null" 4 10.355 86.31695 0.9227528 0.4901733
"390" "WOLLOF" "main.null" 5 10.16167 80.29065 0.9217498 0.4592621
"391" "WOLLOF" "main.null" 1 11.566 83.18954 0.9269717 0.433033
"392" "WOLLOF" "main.null" 2 9.798204 80.51115 0.912364 0.5260077
"393" "WOLLOF" "main.null" 3 11.66925 89.94904 0.9215309 0.5060473
"394" "WOLLOF" "main.null" 4 7.57235 74.00164 0.9118857 0.492661
"395" "WOLLOF" "main.null" 5 8.159129 53.72806 0.9262076 0.4090531
"396" "WOLLOF" "main.null" 1 9.395398 54.46263 0.9309472 0.2903975
"397" "WOLLOF" "main.null" 2 7.810227 61.86112 0.9181252 0.5397755
"398" "WOLLOF" "main.null" 3 8.470126 64.34248 0.9341445 0.4161344
"399" "WOLLOF" "main.null" 4 8.91377 78.04011 0.9062544 0.5164703
"400" "WOLLOF" "main.null" 5 10.27539 67.64572 0.9292959 0.4350455
"401" "MANDINKAI" "main" 1 4.784097 72.65933 0.7790251 0.2953389
"402" "MANDINKAI" "main" 2 2.977786 61.4327 0.7956681 0.3578701
"403" "MANDINKAI" "main" 3 1.705791 49.66852 0.7730129 0.182799
"404" "MANDINKAI" "main" 4 3.212776 67.79049 0.7729668 0.3507994
"405" "MANDINKAI" "main" 5 2.373905 61.72458 0.7253242 0.3311276
"406" "MANDINKAI" "main" 1 3.362818 73.64737 0.7666374 0.2999687
"407" "MANDINKAI" "main" 2 3.786574 71.96217 0.7851662 0.2723135
"408" "MANDINKAI" "main" 3 3.16404 61.75217 0.7064214 0.3139569
"409" "MANDINKAI" "main" 4 3.013764 79.2485 0.7395383 0.4698926
"410" "MANDINKAI" "main" 5 2.699786 53.80043 0.7760014 0.248552
"411" "MANDINKAI" "main" 1 3.033837 68.34015 0.7615635 0.2582183
"412" "MANDINKAI" "main" 2 1.210187 62.21721 0.7556539 0.3067345
"413" "MANDINKAI" "main" 3 3.364536 67.44217 0.776817 0.3832291
"414" "MANDINKAI" "main" 4 3.82251 81.37606 0.7479674 0.3132575
"415" "MANDINKAI" "main" 5 3.647775 68.67159 0.7893525 0.3408862
"416" "MANDINKAI" "main" 1 2.502132 67.92771 0.760687 0.362392
"417" "MANDINKAI" "main" 2 2.867129 82.50829 0.7306315 0.4100652
"418" "MANDINKAI" "main" 3 5.205926 71.87612 0.7967473 0.2764355
"419" "MANDINKAI" "main" 4 4.872489 75.91549 0.7953057 0.3109092
"420" "MANDINKAI" "main" 5 4.630561 86.20966 0.7566405 0.2968892
"421" "MANDINKAI" "main" 1 4.403221 62.25851 0.7743055 0.2666373
"422" "MANDINKAI" "main" 2 3.620976 67.37162 0.764313 0.2973391
"423" "MANDINKAI" "main" 3 3.591341 73.7884 0.706768 0.351385
"424" "MANDINKAI" "main" 4 4.905255 78.37715 0.8237481 0.2719203
"425" "MANDINKAI" "main" 5 2.23825 64.17745 0.7595983 0.314195
"426" "MANDINKAI" "main" 1 5.21612 77.86247 0.7981127 0.3728926
"427" "MANDINKAI" "main" 2 3.932312 76.61466 0.7581441 0.3753972
"428" "MANDINKAI" "main" 3 4.798846 79.79358 0.7210097 0.2618432
"429" "MANDINKAI" "main" 4 4.485279 76.94112 0.7775676 0.3997341
"430" "MANDINKAI" "main" 5 2.29849 59.48582 0.7448525 0.3071855
"431" "MANDINKAI" "main" 1 4.500054 83.78331 0.7995425 0.3153916
"432" "MANDINKAI" "main" 2 2.367623 75.0233 0.7547143 0.3747666
"433" "MANDINKAI" "main" 3 3.319748 76.85945 0.7154497 0.3558713
"434" "MANDINKAI" "main" 4 3.112891 85.86902 0.7774525 0.3937486
"435" "MANDINKAI" "main" 5 4.101288 69.0894 0.8066959 0.3545663
"436" "MANDINKAI" "main" 1 2.733533 65.1417 0.7714281 0.3193567
"437" "MANDINKAI" "main" 2 4.777389 83.05918 0.7830163 0.3055795
"438" "MANDINKAI" "main" 3 4.607971 85.90933 0.7878821 0.2518923
"439" "MANDINKAI" "main" 4 3.073663 65.24228 0.784471 0.3584232
"440" "MANDINKAI" "main" 5 4.115192 66.8173 0.8056301 0.1626818
"441" "MANDINKAI" "main" 1 5.97778 76.69261 0.8007146 0.3042675
"442" "MANDINKAI" "main" 2 3.460529 65.66828 0.7607649 0.223597
"443" "MANDINKAI" "main" 3 3.377399 63.7129 0.8065032 0.3631163
"444" "MANDINKAI" "main" 4 4.628411 70.37013 0.7495006 0.2813611
"445" "MANDINKAI" "main" 5 4.985996 76.91311 0.8077398 0.3418625
"446" "MANDINKAI" "main" 1 3.879889 58.9207 0.7904077 0.3043368
"447" "MANDINKAI" "main" 2 3.537192 69.4572 0.749416 0.302198
"448" "MANDINKAI" "main" 3 2.214127 60.51869 0.7498201 0.3228538
"449" "MANDINKAI" "main" 4 6.009035 76.58918 0.78308 0.2191623
"450" "MANDINKAI" "main" 5 4.829533 70.03037 0.7369062 0.239151
"451" "MANDINKAI" "main" 1 4.697509 75.52352 0.768506 0.2617619
"452" "MANDINKAI" "main" 2 5.917725 84.25231 0.8194486 0.2895344
"453" "MANDINKAI" "main" 3 2.176224 57.74235 0.7752056 0.2181278
"454" "MANDINKAI" "main" 4 5.439055 65.7375 0.8254769 0.2486366
"455" "MANDINKAI" "main" 5 3.803278 64.5887 0.8037572 0.3290104
"456" "MANDINKAI" "main" 1 2.961937 72.76103 0.7580895 0.4068651
"457" "MANDINKAI" "main" 2 2.593136 73.29341 0.7809444 0.277702
"458" "MANDINKAI" "main" 3 2.148645 44.41881 0.7333401 0.2638486
"459" "MANDINKAI" "main" 4 4.258203 75.46027 0.7618204 0.3134194
"460" "MANDINKAI" "main" 5 3.629736 46.34363 0.817106 0.2064094
"461" "MANDINKAI" "main" 1 3.908743 78.79461 0.7866805 0.3534151
"462" "MANDINKAI" "main" 2 2.634793 84.67938 0.7363458 0.3377658
"463" "MANDINKAI" "main" 3 4.496837 86.27648 0.71401 0.3389723
"464" "MANDINKAI" "main" 4 6.693193 83.24777 0.7817248 0.3216276
"465" "MANDINKAI" "main" 5 5.993784 67.9628 0.7867545 0.220682
"466" "MANDINKAI" "main" 1 6.293228 71.71198 0.8021737 0.2655694
"467" "MANDINKAI" "main" 2 6.097595 84.50711 0.8060931 0.2493426
"468" "MANDINKAI" "main" 3 4.409114 91.63904 0.7721319 0.3659498
"469" "MANDINKAI" "main" 4 2.936642 64.69343 0.7653417 0.3671755
"470" "MANDINKAI" "main" 5 5.86183 88.15938 0.7689083 0.2858189
"471" "MANDINKAI" "main" 1 5.520079 75.3068 0.7702776 0.3529124
"472" "MANDINKAI" "main" 2 2.72862 90.54253 0.7000679 0.3188172
"473" "MANDINKAI" "main" 3 2.829056 72.57136 0.7849929 0.3847019
"474" "MANDINKAI" "main" 4 2.806964 88.90856 0.733978 0.391525
"475" "MANDINKAI" "main" 5 2.558119 58.4046 0.7880821 0.2643069
"476" "MANDINKAI" "main" 1 4.106468 63.80562 0.788325 0.318407
"477" "MANDINKAI" "main" 2 3.717377 63.62301 0.7525318 0.3280669
"478" "MANDINKAI" "main" 3 5.583176 74.32632 0.7817773 0.1959122
"479" "MANDINKAI" "main" 4 3.522947 54.41632 0.7957536 0.2115212
"480" "MANDINKAI" "main" 5 2.572325 67.04934 0.7358762 0.4129977
"481" "MANDINKAI" "main" 1 1.194255 61.88815 0.7238039 0.4626607
"482" "MANDINKAI" "main" 2 3.140229 69.44043 0.7370969 0.2529535
"483" "MANDINKAI" "main" 3 4.70804 66.69534 0.7894457 0.2971511
"484" "MANDINKAI" "main" 4 4.132882 68.02137 0.776711 0.3840462
"485" "MANDINKAI" "main" 5 2.671509 62.04437 0.7587847 0.3510746
"486" "MANDINKAI" "main" 1 1.111008 58.58172 0.7635943 0.309115
"487" "MANDINKAI" "main" 2 3.681012 64.50431 0.7912651 0.2798576
"488" "MANDINKAI" "main" 3 4.639233 74.2787 0.7755804 0.3229126
"489" "MANDINKAI" "main" 4 4.030305 63.25331 0.7532169 0.3240872
"490" "MANDINKAI" "main" 5 3.24115 92.27135 0.7402905 0.4160764
"491" "MANDINKAI" "main" 1 3.336142 60.43949 0.7981619 0.2989566
"492" "MANDINKAI" "main" 2 6.759387 68.99775 0.8010873 0.2782379
"493" "MANDINKAI" "main" 3 3.436855 67.08287 0.6982879 0.2681796
"494" "MANDINKAI" "main" 4 3.070744 68.91493 0.7649149 0.3253086
"495" "MANDINKAI" "main" 5 4.104647 74.35188 0.7763259 0.3116148
"496" "MANDINKAI" "main" 1 2.804512 78.63732 0.6647327 0.3150762
"497" "MANDINKAI" "main" 2 3.620976 67.37162 0.767754 0.3615227
"498" "MANDINKAI" "main" 3 2.990876 91.11739 0.7278849 0.4025045
"499" "MANDINKAI" "main" 4 3.125745 68.9339 0.7663327 0.2410176
"500" "MANDINKAI" "main" 5 2.269009 83.25401 0.737242 0.3566898
"501" "MANDINKAI" "main.null" 1 2.548011 62.26041 0.7713053 0.3124755
"502" "MANDINKAI" "main.null" 2 5.948796 85.59026 0.7747548 0.2675632
"503" "MANDINKAI" "main.null" 3 4.121615 80.13661 0.7483279 0.3744191
"504" "MANDINKAI" "main.null" 4 4.179043 39.30392 0.8069377 0.1969661
"505" "MANDINKAI" "main.null" 5 4.436696 69.80947 0.7474869 0.2654838
"506" "MANDINKAI" "main.null" 1 6.195354 67.47403 0.7925341 0.2253855
"507" "MANDINKAI" "main.null" 2 3.852499 64.51245 0.7599956 0.2852877
"508" "MANDINKAI" "main.null" 3 4.98659 75.60754 0.8112093 0.2608056
"509" "MANDINKAI" "main.null" 4 4.319309 72.69234 0.7922507 0.2734227
"510" "MANDINKAI" "main.null" 5 6.095523 80.33224 0.7528168 0.2994358
"511" "MANDINKAI" "main.null" 1 3.41514 83.27047 0.7317604 0.2155066
"512" "MANDINKAI" "main.null" 2 5.231641 75.47015 0.7469269 0.2981115
"513" "MANDINKAI" "main.null" 3 1.103617 55.33271 0.7286654 0.2031588
"514" "MANDINKAI" "main.null" 4 4.476 65.0444 0.7894991 0.2827745
"515" "MANDINKAI" "main.null" 5 2.015292 61.00897 0.7335364 0.3056276
"516" "MANDINKAI" "main.null" 1 3.944891 66.34266 0.7454821 0.2829889
"517" "MANDINKAI" "main.null" 2 4.579782 75.67256 0.7881697 0.3015997
"518" "MANDINKAI" "main.null" 3 1.643633 78.06193 0.7205338 0.3393917
"519" "MANDINKAI" "main.null" 4 3.332093 64.85537 0.7658314 0.3140321
"520" "MANDINKAI" "main.null" 5 6.482674 59.32541 0.7403248 0.1717762
"521" "MANDINKAI" "main.null" 1 2.509148 64.55014 0.7648541 0.341551
"522" "MANDINKAI" "main.null" 2 5.768401 80.19617 0.7651087 0.2508063
"523" "MANDINKAI" "main.null" 3 2.557294 59.83049 0.7836218 0.2845399
"524" "MANDINKAI" "main.null" 4 5.671619 67.37666 0.7962869 0.2561363
"525" "MANDINKAI" "main.null" 5 6.044168 82.41889 0.8321638 0.2987098
"526" "MANDINKAI" "main.null" 1 4.408711 84.92731 0.742921 0.3260087
"527" "MANDINKAI" "main.null" 2 2.829934 67.59989 0.7288143 0.3280442
"528" "MANDINKAI" "main.null" 3 3.79134 71.8384 0.7849704 0.2854076
"529" "MANDINKAI" "main.null" 4 3.803701 69.67167 0.772743 0.2728472
"530" "MANDINKAI" "main.null" 5 6.151715 87.39955 0.779631 0.2417533
"531" "MANDINKAI" "main.null" 1 6.417826 73.96658 0.7988689 0.2296811
"532" "MANDINKAI" "main.null" 2 4.609645 73.10139 0.7950812 0.3720718
"533" "MANDINKAI" "main.null" 3 5.150964 75.95994 0.7224504 0.2851742
"534" "MANDINKAI" "main.null" 4 3.683608 84.07074 0.704843 0.2989844
"535" "MANDINKAI" "main.null" 5 4.599206 67.17522 0.7543134 0.3415781
"536" "MANDINKAI" "main.null" 1 2.463759 65.78738 0.7936167 0.3051543
"537" "MANDINKAI" "main.null" 2 5.868184 64.19439 0.7666666 0.229864
"538" "MANDINKAI" "main.null" 3 4.523362 70.62281 0.767917 0.3648177
"539" "MANDINKAI" "main.null" 4 5.047923 90.69172 0.7558645 0.3986659
"540" "MANDINKAI" "main.null" 5 3.849054 73.36468 0.7900609 0.2577417
"541" "MANDINKAI" "main.null" 1 4.268528 76.14508 0.7553843 0.3013393
"542" "MANDINKAI" "main.null" 2 4.182015 66.06388 0.7815969 0.2320781
"543" "MANDINKAI" "main.null" 3 5.474496 67.69324 0.790067 0.2705861
"544" "MANDINKAI" "main.null" 4 3.692931 62.8345 0.7907537 0.268056
"545" "MANDINKAI" "main.null" 5 2.321186 78.4428 0.744316 0.3660948
"546" "MANDINKAI" "main.null" 1 3.960102 88.01552 0.7371071 0.289424
"547" "MANDINKAI" "main.null" 2 5.40237 81.87756 0.7789927 0.2741777
"548" "MANDINKAI" "main.null" 3 3.813667 89.16445 0.7536339 0.3182835
"549" "MANDINKAI" "main.null" 4 4.870837 55.67516 0.7921015 0.2889953
"550" "MANDINKAI" "main.null" 5 5.40883 80.55875 0.7136016 0.2189235
"551" "MANDINKAI" "main.null" 1 5.017252 68.58747 0.7763858 0.3128546
"552" "MANDINKAI" "main.null" 2 3.756165 69.78208 0.8004951 0.2925147
"553" "MANDINKAI" "main.null" 3 5.637856 78.76726 0.7507509 0.2082458
"554" "MANDINKAI" "main.null" 4 5.115401 63.83861 0.7884378 0.2664199
"555" "MANDINKAI" "main.null" 5 5.0957 83.50356 0.7600145 0.3296743
"556" "MANDINKAI" "main.null" 1 2.626665 82.14394 0.7306263 0.2769827
"557" "MANDINKAI" "main.null" 2 3.296389 63.98095 0.7451893 0.2730055
"558" "MANDINKAI" "main.null" 3 5.863788 73.46188 0.7457686 0.2348612
"559" "MANDINKAI" "main.null" 4 5.434539 65.96215 0.7701107 0.1975204
"560" "MANDINKAI" "main.null" 5 3.250367 63.39768 0.7553664 0.2234365
"561" "MANDINKAI" "main.null" 1 2.290473 67.4617 0.7625419 0.2971039
"562" "MANDINKAI" "main.null" 2 1.556618 70.54355 0.6830799 0.3412313
"563" "MANDINKAI" "main.null" 3 2.950801 74.90138 0.7706943 0.2655293
"564" "MANDINKAI" "main.null" 4 5.422907 79.64792 0.7812404 0.2490926
"565" "MANDINKAI" "main.null" 5 2.138037 67.04569 0.7372731 0.316326
"566" "MANDINKAI" "main.null" 1 4.489514 88.71731 0.7686771 0.302634
"567" "MANDINKAI" "main.null" 2 3.924049 79.48546 0.7578663 0.3014168
"568" "MANDINKAI" "main.null" 3 4.682916 88.15461 0.7847421 0.3225095
"569" "MANDINKAI" "main.null" 4 5.791035 66.9856 0.7703306 0.2662016
"570" "MANDINKAI" "main.null" 5 1.775687 60.38719 0.7853851 0.3487746
"571" "MANDINKAI" "main.null" 1 3.955455 60.65564 0.76048 0.2852782
"572" "MANDINKAI" "main.null" 2 5.032006 92.21757 0.7862946 0.3336191
"573" "MANDINKAI" "main.null" 3 4.456536 74.0545 0.7658384 0.3026815
"574" "MANDINKAI" "main.null" 4 3.705759 82.92587 0.7842329 0.3246251
"575" "MANDINKAI" "main.null" 5 5.069178 67.58809 0.7786234 0.2898925
"576" "MANDINKAI" "main.null" 1 4.187349 76.1551 0.6918396 0.3070621
"577" "MANDINKAI" "main.null" 2 3.647305 87.97821 0.7121326 0.2882045
"578" "MANDINKAI" "main.null" 3 2.490593 65.86121 0.7855508 0.3084514
"579" "MANDINKAI" "main.null" 4 2.358163 77.74674 0.6998786 0.3672621
"580" "MANDINKAI" "main.null" 5 5.463969 74.24089 0.7921102 0.2868416
"581" "MANDINKAI" "main.null" 1 5.431871 61.78981 0.7990848 0.2492326
"582" "MANDINKAI" "main.null" 2 4.331586 74.65662 0.7163454 0.2523963
"583" "MANDINKAI" "main.null" 3 2.095963 68.28985 0.7342714 0.3435487
"584" "MANDINKAI" "main.null" 4 2.899523 60.15554 0.7264891 0.1700591
"585" "MANDINKAI" "main.null" 5 5.591846 65.58609 0.7933374 0.258724
"586" "MANDINKAI" "main.null" 1 2.94453 74.55699 0.697162 0.3585554
"587" "MANDINKAI" "main.null" 2 3.270795 91.68568 0.7281448 0.3445184
"588" "MANDINKAI" "main.null" 3 3.608405 72.17823 0.7602873 0.2459762
"589" "MANDINKAI" "main.null" 4 4.04603 79.79223 0.7039257 0.3264581
"590" "MANDINKAI" "main.null" 5 4.224976 85.26496 0.7711449 0.3147659
"591" "MANDINKAI" "main.null" 1 4.833578 72.25817 0.7846899 0.3271627
"592" "MANDINKAI" "main.null" 2 3.93422 59.20339 0.7555853 0.2643095
"593" "MANDINKAI" "main.null" 3 4.21035 61.35864 0.7711982 0.2854401
"594" "MANDINKAI" "main.null" 4 4.569466 64.8734 0.7834085 0.2831987
"595" "MANDINKAI" "main.null" 5 4.342854 80.31977 0.7040248 0.2432404
"596" "MANDINKAI" "main.null" 1 4.337173 75.97995 0.8028132 0.2837391
"597" "MANDINKAI" "main.null" 2 4.812255 78.60208 0.7816361 0.2550906
"598" "MANDINKAI" "main.null" 3 5.796059 83.83789 0.8088628 0.2167069
"599" "MANDINKAI" "main.null" 4 7.905528 73.14627 0.7519563 0.1787064
"600" "MANDINKAI" "main.null" 5 4.877459 80.68729 0.8153688 0.266102
"601" "MANDINKAII" "main" 1 6.17984 58.45498 0.8800532 0.3365033
"602" "MANDINKAII" "main" 2 11.21528 62.36711 0.9179613 0.2340013
"603" "MANDINKAII" "main" 3 4.303296 44.99245 0.9085335 0.2492249
"604" "MANDINKAII" "main" 4 5.683577 51.9056 0.8885527 0.2727266
"605" "MANDINKAII" "main" 5 4.958001 49.17521 0.8933539 0.3152773
"606" "MANDINKAII" "main" 1 11.30385 85.20022 0.8895842 0.3146934
"607" "MANDINKAII" "main" 2 11.84228 70.70018 0.9036169 0.2266
"608" "MANDINKAII" "main" 3 8.868971 43.31493 0.9103958 0.1570157
"609" "MANDINKAII" "main" 4 4.995388 44.02252 0.8857035 0.2374376
"610" "MANDINKAII" "main" 5 9.3941 67.87162 0.8939941 0.2566601
"611" "MANDINKAII" "main" 1 10.11236 66.62523 0.8944871 0.2642085
"612" "MANDINKAII" "main" 2 9.564018 63.82192 0.8918839 0.2146316
"613" "MANDINKAII" "main" 3 9.319421 66.41078 0.8937454 0.2938724
"614" "MANDINKAII" "main" 4 7.152907 48.51667 0.9032641 0.2008403
"615" "MANDINKAII" "main" 5 13.38103 70.28797 0.8920214 0.1853214
"616" "MANDINKAII" "main" 1 3.939842 50.74688 0.8918421 0.1842349
"617" "MANDINKAII" "main" 2 8.237712 78.13537 0.8724391 0.3972238
"618" "MANDINKAII" "main" 3 11.40255 70.76244 0.8958852 0.2766544
"619" "MANDINKAII" "main" 4 5.671721 51.17363 0.8886312 0.2300051
"620" "MANDINKAII" "main" 5 1.00181 39.33424 0.8778226 0.1892629
"621" "MANDINKAII" "main" 1 9.419384 52.59625 0.9121496 0.1893942
"622" "MANDINKAII" "main" 2 6.195571 57.94779 0.8665456 0.3399926
"623" "MANDINKAII" "main" 3 2.679942 44.50885 0.8821006 0.2801616
"624" "MANDINKAII" "main" 4 11.40009 71.29719 0.8895062 0.2571058
"625" "MANDINKAII" "main" 5 9.562412 50.52977 0.9009655 0.1751282
"626" "MANDINKAII" "main" 1 7.240809 47.43017 0.9007222 0.1755654
"627" "MANDINKAII" "main" 2 7.838544 54.53813 0.9045146 0.2220354
"628" "MANDINKAII" "main" 3 8.60297 64.57082 0.8767943 0.2365496
"629" "MANDINKAII" "main" 4 1.000004 32.89665 0.884794 0.09688892
"630" "MANDINKAII" "main" 5 10.37147 61.38587 0.8982583 0.244156
"631" "MANDINKAII" "main" 1 1.000533 34.09966 0.8945346 0.1408196
"632" "MANDINKAII" "main" 2 7.827177 72.81149 0.8798855 0.348359
"633" "MANDINKAII" "main" 3 9.371313 58.64183 0.8986656 0.2505241
"634" "MANDINKAII" "main" 4 1.767725 42.68886 0.8735865 0.2985851
"635" "MANDINKAII" "main" 5 11.53552 64.81131 0.9066416 0.1644142
"636" "MANDINKAII" "main" 1 10.78404 64.99374 0.9156186 0.1690168
"637" "MANDINKAII" "main" 2 7.944063 44.41015 0.9094445 0.1872221
"638" "MANDINKAII" "main" 3 9.156542 61.98337 0.8869383 0.3150818
"639" "MANDINKAII" "main" 4 11.60035 78.03856 0.90339 0.2599576
"640" "MANDINKAII" "main" 5 11.38347 59.70449 0.899778 0.1961565
"641" "MANDINKAII" "main" 1 3.728855 41.50023 0.9100167 0.1842714
"642" "MANDINKAII" "main" 2 6.012243 51.94467 0.8908957 0.2191158
"643" "MANDINKAII" "main" 3 10.70181 59.2124 0.9124378 0.2358576
"644" "MANDINKAII" "main" 4 8.928784 55.96583 0.8933628 0.2743755
"645" "MANDINKAII" "main" 5 6.851639 58.8147 0.8724052 0.2877988
"646" "MANDINKAII" "main" 1 11.61868 67.67085 0.891276 0.221134
"647" "MANDINKAII" "main" 2 11.51684 50.39849 0.9071718 0.1203374
"648" "MANDINKAII" "main" 3 9.941207 81.62384 0.8881873 0.3111735
"649" "MANDINKAII" "main" 4 7.428437 53.16839 0.8891029 0.2630407
"650" "MANDINKAII" "main" 5 6.107131 41.0789 0.8933533 0.1654125
"651" "MANDINKAII" "main" 1 7.914697 77.26233 0.8849008 0.3788172
"652" "MANDINKAII" "main" 2 7.067254 41.87579 0.8921716 0.1805603
"653" "MANDINKAII" "main" 3 10.19535 52.92011 0.902059 0.1731604
"654" "MANDINKAII" "main" 4 10.6258 79.54283 0.8931597 0.3455281
"655" "MANDINKAII" "main" 5 12.61484 67.61787 0.9032276 0.2092669
"656" "MANDINKAII" "main" 1 10.55684 73.97423 0.8951637 0.3095313
"657" "MANDINKAII" "main" 2 4.303158 51.71488 0.8668408 0.3402204
"658" "MANDINKAII" "main" 3 2.87546 42.29775 0.8716008 0.2388235
"659" "MANDINKAII" "main" 4 2.217671 28.83769 0.8936787 0.07665774
"660" "MANDINKAII" "main" 5 14.7019 126.5628 0.8973569 0.3148972
"661" "MANDINKAII" "main" 1 10.32536 60.13834 0.8844637 0.1738088
"662" "MANDINKAII" "main" 2 8.094514 44.80694 0.9152928 0.1978374
"663" "MANDINKAII" "main" 3 6.235573 44.77252 0.8964354 0.1321522
"664" "MANDINKAII" "main" 4 9.581834 68.28439 0.900348 0.269183
"665" "MANDINKAII" "main" 5 1.000048 24.70331 0.9156905 0.0479782
"666" "MANDINKAII" "main" 1 13.27839 86.47332 0.9108965 0.2612497
"667" "MANDINKAII" "main" 2 15.04163 106.4141 0.9051753 0.2469354
"668" "MANDINKAII" "main" 3 7.349082 51.65087 0.8914222 0.1972683
"669" "MANDINKAII" "main" 4 10.92629 58.97006 0.9111031 0.1882663
"670" "MANDINKAII" "main" 5 1.200659 28.5012 0.9119472 0.1291043
"671" "MANDINKAII" "main" 1 6.971488 53.29243 0.9078564 0.2352872
"672" "MANDINKAII" "main" 2 12.90294 69.60779 0.9096074 0.2466882
"673" "MANDINKAII" "main" 3 1.000207 39.92861 0.8881685 0.1909461
"674" "MANDINKAII" "main" 4 12.39601 83.33764 0.8989744 0.255652
"675" "MANDINKAII" "main" 5 6.241954 56.2323 0.8975081 0.2800861
"676" "MANDINKAII" "main" 1 1.000145 31.45353 0.8894738 0.187617
"677" "MANDINKAII" "main" 2 8.35505 62.26033 0.9017271 0.2596333
"678" "MANDINKAII" "main" 3 10.47241 60.55801 0.8978234 0.1947273
"679" "MANDINKAII" "main" 4 7.305407 59.64693 0.8860122 0.2434845
"680" "MANDINKAII" "main" 5 14.62822 111.9147 0.8969188 0.2946721
"681" "MANDINKAII" "main" 1 10.13153 51.51161 0.9143868 0.1577877
"682" "MANDINKAII" "main" 2 8.047452 61.79379 0.8850409 0.3200644
"683" "MANDINKAII" "main" 3 8.380253 58.59109 0.8808701 0.2733119
"684" "MANDINKAII" "main" 4 10.19534 63.06461 0.9090458 0.2730733
"685" "MANDINKAII" "main" 5 8.935479 57.83986 0.9044628 0.2565527
"686" "MANDINKAII" "main" 1 12.8062 84.03233 0.8945216 0.2242545
"687" "MANDINKAII" "main" 2 14.52541 117.0305 0.8822602 0.3370848
"688" "MANDINKAII" "main" 3 7.975073 74.00097 0.8805634 0.4023355
"689" "MANDINKAII" "main" 4 1.000024 34.88603 0.892982 0.1250061
"690" "MANDINKAII" "main" 5 1.000316 34.69764 0.9071828 0.1057108
"691" "MANDINKAII" "main" 1 3.889041 40.10372 0.8993989 0.2123169
"692" "MANDINKAII" "main" 2 7.745558 76.26762 0.8670725 0.3147316
"693" "MANDINKAII" "main" 3 7.927733 50.65907 0.8859657 0.211457
"694" "MANDINKAII" "main" 4 1 30.18189 0.908824 0.0678942
"695" "MANDINKAII" "main" 5 11.10559 47.48639 0.9075753 0.1492589
"696" "MANDINKAII" "main" 1 7.082454 53.27136 0.9069755 0.2635615
