JOLA WOLLOF MANDINKAI MANDINKAII SEREHULE FULAI MALINKE SERERE MANJAGO FULAII BAMBARA AKANS MOSSI YRI KASEM NAMKAM SEMI.BANTU BANTU LWK KAMBE CHONYI KAUMA WASAMBAA GIRIAMA WABONDEI MZIGUA MKK WOLAYTA SOMALI ARI SUDANESE GUMUZ OROMO AMHARA AFAR ANUAK TYGRAY MALAWI SEBANTU AMAXHOSA SWBANTU KHWE GUIGHANAKGAL KARRETJIE NAMA XUN KHOMANI JUHOAN FIN CEU GBR IBS TSI GIH KHV CDX CHB CHS JPT PELII
JOLAMALAWI300g90p 0 0 0.450903511775532 0 0 0 0 0 0 0.0569015984320488 0 0.0432151687996034 0.0253453444016532 0.0300019909741612 0.0136550928633528 0 0.0458346891973191 0.0213045133179258 0.0170941512992521 0.0211272818006529 0.00187069625254682 0.00684065294508528 0 0.00294903378199461 0.035457087829809 0.0418551582279281 0.00296815615297135 0.00368974652158862 0.00469445494416396 0 0.00852696879308885 0.00670500268169624 0.0194468412237269 0 0.00132799137689066 0.0256515366442308 0.0106465231784395 0 0.0346566490536489 0 0.00383155418325159 0.00435896055697827 0.003271767728014 0 0 0.00310875485605919 0.00265474256194006 0.00239986284952944 0.0019244212239226 0.00576566171204637 0.00107560540652278 0 0.00508611134921717 0.00743471896353784 0.00590874520552476 0.00201027941025564 0 0.0118345802111071 0.00435005216468898 0
JOLAMALAWI300g95p 0 0 0.516164653642177 0 0 0 0 0 0 0 0 0.0533456031127138 0.0323933284153539 0.0360118280807538 0.00178375729857988 0.0161587962281068 0.0420495571452281 0.018854501215254 0.0157144409594894 0.0113028617581978 0.00220683565933368 0.00672185314632088 0 0.00554353959704869 0.0244972784821203 0.0342813491494501 0.0031754852844267 0.00246753621622007 0.00521827525339501 0 0.00983302332728851 0.00736892591960244 0.022081727840141 0 0.00158985838778403 0.026465481504937 0.0116155138877924 0 0.0207911177678464 0 0.00351153902144853 0.00396953011138449 0.00332227537171279 0.00214505911802107 0 0.00325250925226058 0.00415760664762998 0.00253378048794792 0.00220843632357881 0.00496135253910026 0.00137695250074143 0 0.00659964681596745 0.00768255955799707 0.00613418262504067 0.00184511393903845 0 0.0122830778748624 0.00473844273058696 0.00109558030839197
JOLAMALAWI400g80p 0 0 0.432822292528898 0 0 0 0 0 0 0 0 0.0444858715294838 0.0230646340139023 0.0428654729033487 0.0143271000209932 0 0.0507142055543865 0.0245415646096338 0.02129597565953 0.0274321194735834 0.00230480087529553 0.0089741020080386 0.00415610502401417 0.00511639576220247 0.0377351532518964 0.0605679938218338 0.00234418013660098 0.00635518793049321 0.00462084133712902 0 0.00663388287919177 0.00684129852761476 0.0195060768741241 0 0.00105921521137753 0.0257896700971192 0.00847141012240159 0 0.0457305714770598 0 0.00503440703644779 0.00476072995443518 0.00406574946503193 0 0 0.00363561727625131 0.00259758414707835 0.00237706329391473 0.00218462515552849 0.00516525691523994 0 0 0.00656909100209404 0.00799161540279532 0.00583506940906183 0.00181436727822913 0 0.0127823021490405 0.00478702456723593 0.00104495441456857
JOLAMALAWI400g90p 0 0 0.481244469237581 0 0 0 0 0 0 0 0 0.0491030390822602 0.0268667936974518 0.0375377507550258 0.0154391905207036 0 0.0465898008517719 0.0217979690010153 0.017745281600078 0.0216034280045597 0.00219357529887912 0.00640246499581752 0 0.00318186485155231 0.0323298166722303 0.0377073330265531 0.00326864525942371 0.0067371935185053 0.00509365640814407 0 0.00767175376399577 0.00702527890314167 0.0219846725966467 0 0.00178734645843548 0.0290761233668747 0.00957250688902402 0 0.0299223760434809 0 0.00369201590467288 0.00453567500534387 0.0035555435416745 0.00194082930830392 0 0.00348755769631157 0.00412003261808576 0.00304372838018288 0.0023373761023586 0.00597013418375054 0.00105226919372125 0 0.00697984366019978 0.00852789635913152 0.00638033504224345 0.0019347726836441 0 0.0138955599752743 0.00499919363965279 0.00111711125600406
JOLAMALAWI400g95p 0 0 0.526902392628313 0 0 0 0 0 0 0 0 0.0463840160308034 0.0255667613574674 0.0360944921882751 0 0.0156340309295866 0.0432661846109286 0.0178125951739456 0.014942381899952 0.0174722758193323 0.00108571827810659 0.00561082951714694 0.00126817667184405 0.0018557753522367 0.02366651623721 0.028432358007964 0.00273333428914323 0.00855149775095115 0.00528474069931755 0 0.0087934815452291 0.00733677575658552 0.020434838031599 0 0.00156033669136102 0.0286098683722536 0.011885765713084 0 0.0205757474102453 0 0.0037096882169348 0.00367528247431292 0.0037390615303259 0.00239949011527218 0 0.00353218498718077 0.00473323314175713 0.00302678838146127 0.00256139708575791 0.00394638511801554 0.00235649822675504 0 0.00715492822429349 0.00881933966028279 0.00661100878371598 0.00205499521358579 0 0.0139002757798289 0.00497510851534177 0.00104344358229659
JUHOANCEU100g80p 0.00183898676783078 0 0 0.0123468735993068 0.00488287403362272 0 0.0217897921861938 0.0154491027944646 0.00702951401033323 0.0333840540654849 0.00537229246450433 0.0203690771795109 0.00255859822180534 0.00212840736358521 0 0.00291728904058829 0.0128905561689375 0.00780590190842859 0.00849692120624134 0 0 0 0.00278529204798871 0 0 0 0.00845800264581506 0.0609146285192382 0.00394126655725621 0 0.00433094621126978 0.00702174403939566 0 0 0 0.0232773377762835 0.00631584871192681 0 0 0 0 0 0 0.0485197074144401 0 0 0.351438278483877 0 0.0266168000932191 0 0.151574492515807 0.0720020265065732 0.0568671036318192 0 0 0 0 0.00872337031846153 0.00386264958927025 0.00148897003892375
JUHOANCEU100g90p 0.00177997830795638 0 0 0.019522250451556 0.00677919742246754 0 0.0217852631386691 0.01940990590352 0.0105210013872198 0.0449278164720014 0.00947907318160091 0.0271982472243425 0.00495245113891828 0.00242915903041113 0.00377958324705392 0 0.0116783062304297 0.00981768631757365 0.00963828371585293 0 0 0.00229589178404252 0.0036566922333291 0 0 0 0.0124316703418138 0.0820650310529346 0.00549298423749992 0 0.00658011782501711 0.00926815849698466 0 0 0.00135650790109687 0.030365753875032 0.00398879051238646 0 0 0 0 0 0 0.232803083349757 0.0844677645544433 0 0.146129995048666 0 0.0137816416749394 0 0.0713665480162917 0.0415735185438785 0.0316198218447774 0 0 0 0 0.0097304470175716 0.00488652831825266 0.00106631915185637
JUHOANCEU100g95p 0.00206184444725257 0 0 0.0238470942670718 0.00744774089412782 0 0.030730437594362 0.0224022261534981 0.0116913225364031 0.0462960874018609 0.00852745935018445 0.0361693701831595 0.00463354699689696 0 0.0034223182210904 0 0.0153851483132366 0.0122450079957094 0.00884470266716569 0 0 0.00187285545074042 0.00618256713781414 0 0 0 0.0147529777283608 0.0887130999102178 0.0061439530128405 0.00208028684048139 0.00849658495844963 0.0108593177759032 0 0 0.00185291000843357 0.0332524883943434 0.00636462266403529 0 0 0 0 0 0 0.339011945950417 0.137730844652929 0 0.0227396346648807 0 0.00673379253661684 0 0.0283807888277259 0.0179728644252595 0.0158125846881097 0 0 0 0 0.0102416234239079 0.00545899389463811 0
JUHOANCEU200g80p 0.00197186320617401 0 0 0.0172400807767587 0.00702357222009872 0 0.0196041727389055 0.0162791718434857 0.0089262345693935 0.0444750871015145 0.00757925033577195 0.0239555394444058 0.00652891748420603 0 0 0.00219304245615254 0.0147616589342454 0.00946674316325751 0.00970554005156589 0 0 0.00232035751869911 0.00637414693641009 0 0 0 0.0091189430600159 0.071751433403953 0.0052534290015094 0 0.00560752286556514 0.00770493184594208 0 0 0.00196540757711738 0.0255912360018166 0.00800632748488409 0 0 0 0 0 0 0.063013865805964 0 0 0.300210216059921 0 0.0228521323045262 0 0.117049580046549 0.0607840468215251 0.0651120177207205 0.00616261175569878 0.00241651423792969 0.0013732932370434 0 0.0156835730962106 0.00637122215087082 0.00195338948707484
JUHOANCEU200g90p 0.00247392351035295 0 0 0.0225932771516909 0.00738526866424442 0 0.0269866768556914 0.0211355765202398 0.0099534799942051 0.05259467854481 0.00686911668994088 0.0309725399403048 0.00512476672842591 0.00135091544681746 0 0.00407386644477269 0.0213719684322841 0.0118658527646281 0.010279381246558 0 0.0011317552939236 0.00263383738842171 0.00644486149874007 0 0 0 0.011836304619296 0.0884939641483946 0.00513792121642156 0 0.00732718963386725 0.00958644260225084 0 0 0 0.0325848329021987 0.00727139058205134 0 0 0 0 0 0 0.116605773565078 0.0126931549575934 0 0.32388305378557 0 0.01038433165041 0 0.0453481311854456 0.0302156740867606 0.0295837447323051 0 0 0.00104024765945106 0 0.0135317834506353 0.00596600710788028 0.00139150169313675
JUHOANCEU200g95p 0.00289851316682198 0 0 0.0228050075172866 0.00871076104557276 0 0.0320597468226802 0.0238710273244032 0.0125373420724515 0.0581962806537618 0.0102012669501736 0.0352771010678585 0.00567043145872315 0 0 0.00437424696013416 0.0230072238784938 0.012552338254849 0.0107872886406088 0 0.00137436352000485 0.00283881493496141 0.0076698607895371 0 0 0 0.013011555691015 0.10573906741215 0.0061740837117632 0 0.00801743490465152 0.0111862433499933 0 0 0.00143685020643669 0.0371930140627941 0.00190325346417951 0 0 0 0 0 0 0.246957755898138 0.0715940404972819 0 0.15292826067891 0 0.00476082070753085 0 0.015354434333046 0.00824117372478003 0.0183991468904073 0 0 0 0 0.0133955710678893 0.00624621659151085 0.00100703589707229
JUHOANCEU300g80p 0.00283246018878214 0.00135736343315205 0 0.0204797779024901 0.00750668209160083 0.00113068779139736 0.0221380708762954 0.0174928678501672 0.00887026575398113 0.0515253300885334 0.0077290264738488 0.0260523257545176 0.00512244734421524 0.00159327721710789 0 0.00371364315208948 0.0191441859891099 0.00991237268054384 0.00946619542757947 0 0.00122943104379026 0.00301809680067479 0.00860829440004932 0.00108567232294696 0 0 0.00914567170049171 0.0795578828040723 0.00549211659091536 0 0.00631808059511786 0.00876376801423235 0 0 0 0.0278630713083852 0.0121875508158381 0 0 0 0 0 0 0.077556138152345 0 0 0.261960337471164 0 0.0200524367680633 0 0.0919087784463702 0.0545219358513267 0.0650679064911846 0.010703425525071 0.00477382003917951 0.00230799093799254 0 0.0196769542962174 0.00859377544595237 0.0025574106524071
JUHOANCEU300g90p 0.00279973168246084 0.00124911556746603 0 0.022885378724995 0.00878647922907128 0 0.0239401742780524 0.0221207770684657 0.0109018997193819 0.0641295928247447 0.0109302766754302 0.0325123375892524 0.00600786512228371 0 0 0.00441167583855935 0.0212501944597531 0.0130895448134484 0.0114802025182446 0 0.00149859493212652 0.00342550504906631 0.00943017007530077 0 0 0 0.0107790480802648 0.090815727809601 0.00555204145899893 0 0.00801627182745829 0.0107127156489059 0 0 0.00158618022219603 0.0351531818106447 0.00926644682422045 0 0 0 0 0 0 0.0978990753835479 0 0 0.329717216737728 0 0.00906346882552851 0 0.0326347536964644 0.0229090347406979 0.0333328383321101 0.00115463460166359 0.00193547771980416 0.00161545011038526 0 0.0167683642191638 0.0069882958108789 0.0017027482031515
JUHOANCEU300g95p 0.00379993058014434 0.00133056203903542 0 0.0249636343610605 0.0103215302823959 0 0.0319596759977757 0.0254923084994282 0.0120183174592523 0.0643946713018646 0.00883152201017161 0.0370723948044972 0.00774386608966267 0 0 0.00419054514893069 0.0245195824999106 0.0136940566627548 0.0122297769233431 0 0.00151138723077193 0.00371670800448313 0.00992738811295049 0 0 0 0.0122783521498232 0.0982765480406417 0.00685449267141626 0.00188155534927785 0.00925633460672067 0.0119255355370755 0 0 0 0.0378040972743092 0.0084920769623529 0 0 0 0 0 0 0.180826735437024 0.0314463894916907 0 0.247149946727186 0 0.00337115140514069 0 0.0037426573981411 0.00385244979939214 0.0182229334541469 0 0 0 0 0.0158180649070625 0.00684503432044401 0.00126546022541495
JUHOANCEU400g80p 0.00281943115885226 0.00239232420332553 0 0.0224690590312322 0.00835620715801495 0.00140588609496575 0.0238190819628623 0.0189337687611934 0.0103567883886777 0.0512689704242709 0.00938865429516497 0.0304535450224077 0.00659982985954112 0 0 0.00263712987846145 0.0227717259396517 0.0109857682557768 0.00997243221036709 0 0.00140057772756006 0.00375410328698329 0.0127343679170877 0.0011257789132081 0 0 0.00924263372087937 0.0846254740277702 0.00602038271395234 0 0.00755917685850228 0.00933071448021794 0.00156933944752209 0 0.0012958465303271 0.029435416807636 0.0119759206353056 0 0 0 0 0 0 0.0853911417903637 0 0 0.231800760636718 0 0.0184224672773654 0 0.0759224566302564 0.0458888370656635 0.0687026302728078 0.0133731118444448 0.00616514488863584 0.00291070048103251 0 0.0241037891699112 0.00943311813875463 0.0026526955363961
JUHOANCEU400g90p 0.00323893593225932 0.00189927878357972 0 0.0253898356662973 0.00859152974117891 0 0.02544173755099 0.0227447492108573 0.0116549333465313 0.0672671678851123 0.0130035599255326 0.0345854183392913 0.0070705682858595 0 0.00349782697587682 0 0.0242902174512231 0.0135498456715394 0.0119662022178712 0 0.0012993808002484 0.00378898314327105 0.0125590989787293 0.00108961331751444 0 0 0.0107359819208931 0.0961121719998233 0.00593097430508247 0.00121810580129127 0.00897271331368669 0.0111200216600003 0 0 0 0.0355013052072023 0.0101471909037739 0 0 0 0 0 0 0.110830175296694 0 0 0.29001528928712 0 0.00858056066029061 0 0.0225228015325824 0.0209683601948988 0.0344030593318118 0.00457706587309069 0.00368053697570602 0.00188404178530313 0 0.0191800942103774 0.00840428408945736 0.00182156654459519
JUHOANCEU400g95p 0.00367918235704486 0.00186539394038867 0 0.0313305231033996 0.00858687298874754 0 0.0284286207464422 0.0234694511406623 0.0120589629632361 0.0690629541948654 0.0148492127940472 0.0377887113628695 0.00704267038949974 0 0.00166017305011546 0.00292488324959479 0.0291746428047389 0.0137130700304196 0.0122942216463752 0 0.0014456057367999 0.00452921625008509 0.0128494035104651 0 0 0 0.0114929077648781 0.100075138834829 0.00639900645512539 0.00202233198258651 0.00870331309639874 0.012351049379535 0 0 0.00128006690846205 0.0419942832165514 0.00885418795768621 0 0 0 0 0 0 0.153737581228644 0.0090957895440923 0 0.275712524739303 0 0.00275470551223297 0 0 0.00285423292803263 0.0166599995581463 0 0.00204414709585436 0.00154870293488071 0 0.0168007068715393 0.00744937643013644 0.00141617530128774
JUHOANJOLA100g80p 0 0 0.414360733324073 0.00166319485986152 0 0 0 0 0.0721609060587206 0 0.00801057006814035 0.0404074275300962 0.00296479974629185 0.00186084354290879 0 0.00614041025657587 0.00711508760274947 0.0104034754506801 0.00857467494184835 0 0 0.00135283658265675 0.00148891106070383 0 0 0 0.0143154663839501 0 0.0134939860521673 0.0135601501282632 0.00583376608937196 0.0104342725614533 0 0.019882152816956 0.00268497892625486 0.0340165743515309 0 0 0 0.0691097120762621 0.0269048777643121 0 0 0.165504518691767 0.0276774938023664 0 0 0 0 0 0 0 0 0 0.00189971249038082 0.00131756417096482 0 0.0113199620323863 0.00475582679731371 0
JUHOANJOLA100g90p 0 0 0.244651500788395 0.0344408536257013 0 0 0.0168170479672701 0.00380489852367123 0.04618944106723 0 0.0225451224684272 0.0440051653541167 0.00533811681236014 0.00552406101239758 0 0.00501844359429104 0.00646994303042135 0.0109503430987853 0.00936539205330112 0 0 0.00136025681327002 0.00139987282353099 0 0 0 0.0179489745601383 0 0.0155935591098179 0.016998681998849 0.00636250075017786 0.0127997556881581 0 0.026909433852912 0.00386182514036226 0.0436559356520733 0 0 0 0.0953438135391126 0.0215018656184376 0 0 0.192043671352302 0.06431500723116 0 0 0 0 0 0 0 0 0 0.00230257694137865 0.00202011072827373 0 0.0141361307157157 0.00570871787792972 0
JUHOANJOLA100g95p 0 0 0.134093641573194 0.0332307756282728 0.00656289053946624 0 0.0335325592262318 0.0176924354240532 0.0351551869603786 0.00372858597024267 0.0244404413092681 0.0413305906848996 0.00612307572289631 0.0076381632712834 0 0.00516119734847052 0.00844352048154669 0.0130716367743593 0.00953305944422839 0 0 0 0 0 0 0 0.0208931946055173 0 0.0181049268987634 0.0201028870224962 0.0063668269057513 0.0143605259798451 0 0.0292746704238385 0.00488999750281527 0.0496731020073232 0 0 0 0.10684997210926 0.0259348039603935 0 0 0.226474909646165 0.0687025194550386 0 0 0 0 0 0 0 0 0 0.0020135921462274 0.0022275233042195 0 0.0158686820169611 0.00696228536004155 0
JUHOANJOLA200g80p 0 0 0.292843467234803 0.0459754134388126 0.0033033457154116 0 0.010440320786858 0.0151283839309182 0.0597855467108058 0 0.0285192154523166 0.042795775297935 0.0068704664382118 0.00361029116242645 0 0.00520794006665826 0.0151926198616081 0.0125807038610492 0.0102115899311601 0 0.00176715898919198 0.00345335250764844 0.00789385723256229 0 0 0 0.0142433212232171 0 0.012788878553595 0.0138390052252887 0.00804599474846452 0.0116927801652828 0.0069415633468525 0.022203790330521 0.00421204965330035 0.0372273232706404 0 0 0 0.0444079922321276 0.0238480404002862 0 0 0.194209061781793 0.0169633598381123 0 0 0 0 0 0 0 0 0 0.00232674484423378 0.00157819737822958 0 0.0129159583311835 0.00581268486546908 0
JUHOANJOLA200g90p 0 0 0.176944952072452 0.0361495829370289 0.00889962922728386 0 0.0264733514248219 0.0249404607169892 0.0392474960226126 0 0.0338338880542215 0.0438110509896385 0.00810156818049957 0.00321300018957911 0 0.00619570096615476 0.0160050760780171 0.0130946692421792 0.0100952874680595 0 0.0014463309891918 0.00308224960376522 0.00746268726770821 0 0 0 0.0168907897786457 0.0140044138093763 0.0147576242706673 0.0153117338525067 0.0058913293637703 0.0135651181782379 0 0.0273013242175832 0.00418445102800247 0.0484443071759306 0 0 0 0.0590447469248717 0.0284465215443626 0 0 0.24147975137245 0.0257723502903688 0 0 0 0 0 0 0 0 0 0.00202068025509455 0.00170146672367958 0 0.0155555051602897 0.00655446196287283 0
JUHOANJOLA200g95p 0 0 0.0960277414416625 0.0358232839973829 0.011798921774718 0 0.0298296025033212 0.0271495560387354 0.0278792587922826 0.0223551962251331 0.0315330515437222 0.0452779381904874 0.00882282509008574 0.00169151939821979 0 0.00530624193649809 0.0162291126651023 0.0135641347987209 0.0122456915182941 0 0.00135604273500824 0.00326379095388334 0.00531073112195973 0 0 0 0.0203388688636561 0.0200459269103872 0.016387753471491 0.0168677603842327 0.00764948687810912 0.0145678732734947 0 0.0268613082416515 0.00447393633853688 0.0514842319055253 0 0 0 0.0662865563706037 0.035265897700496 0 0 0.275064410253009 0.0210827338865298 0 0 0 0 0 0 0 0 0 0.00180811670256156 0.00217274427135418 0 0.0170026040356372 0.00717514978750677 0
JUHOANJOLA300g80p 0 0 0.223608229812226 0.056713729626858 0.0100193100632959 0 0.0163535846293898 0.0267060364858813 0.0490712845308454 0 0.0421488007108409 0.0472831313558116 0.00849702494679641 0 0 0.00557282571411616 0.0233291690750492 0.0146437549080356 0.0106256387419604 0 0.00160249543984594 0.00433798560443082 0.0126371623420677 0 0 0 0.012829010895685 0.0208385011749352 0.011334846260482 0.0109082441238753 0.0085301222977289 0.0117286161241958 0.0125692544574386 0.0160693795300819 0.00254528444069857 0.0402782999258014 0 0 0 0.0325786331456794 0.0234278204593419 0 0 0.208000657592459 0.00803946591831757 0 0 0 0 0 0 0 0 0.00178463601119412 0.00256283874533804 0.00188968682040898 0 0.0142407690309667 0.00633197002267077 0
JUHOANJOLA300g90p 0 0 0.125540971064696 0.0540921345339382 0.00923533332727137 0 0.0348093671877805 0.0297481704342487 0.0324177794723992 0.0180632018687628 0.0269770443995862 0.0464566281019648 0.00884503838724924 0 0 0.00662226057856797 0.0245057570253132 0.0142329628274272 0.0111166126326279 0 0.00188763193472871 0.00400901457749731 0.0112133448960205 0 0 0 0.0160322840403572 0.0369002319821247 0.0137397337413096 0.0127128649560203 0.0068926830999977 0.0135426431411083 0 0.0195034787239639 0.00411714294236176 0.0499924481756312 0 0 0 0.041621216357737 0.0295073781607275 0 0 0.255666093721202 0.010519196599729 0 0 0 0 0 0 0 0 0 0.0019612692362382 0.00207932942986893 0 0.0169871720349805 0.0069752526078294 0
JUHOANJOLA300g95p 0 0 0.0690564486269353 0.0418588037114164 0.0110214110634099 0 0.0335357310940033 0.0309612515380263 0.0252014246952785 0.043195818270686 0.0247655906021937 0.0475829622202712 0.00883546567371276 0 0 0.00583081878145537 0.0198440424305292 0.0160268993768053 0.0136761066263095 0 0.00136060582694279 0.004016119763041 0.0109753723901162 0 0 0 0.0174362803268029 0.0427135507256879 0.0144271236349312 0.0136205892133181 0.00919430432631533 0.0147367463999037 0 0.0200428709842258 0.00407304794358831 0.0499547197400839 0 0 0 0.0477142054306173 0.0346767992211175 0 0 0.285677044543497 0.00749551272722437 0 0 0 0 0 0 0 0 0 0.00206501692683716 0.00224247355920966 0 0.0175740431621323 0.00787075333893144 0
JUHOANJOLA400g80p 0 0 0.167025852006635 0.0626155155970583 0.0137338965060044 0 0.0341184023967483 0.0355908183772438 0.0438700140331375 0 0.0340982334022536 0.0427930457436234 0.00850394836935349 0 0 0.00652626292768302 0.016520163317501 0.00542052193618006 0.00667744941271717 0 0.00130383527564245 0.00474564967440896 0.00962585870903894 0 0 0 0.0100624442339443 0.0409063045111573 0.0100726757936588 0.00750903903544711 0.00824563781324709 0.0117579521225469 0 0.0122905514489089 0.00248571430933409 0.0397468750360066 0 0 0 0.00607783493902729 0 0 0 0.17889262197315 0.0334583903338412 0.116996545090072 0 0 0 0 0 0 0 0.00287022274911368 0.00268657944959413 0.00190950270424298 0 0.0143515887265269 0.00609102890671409 0
JUHOANJOLA400g90p 0 0.00179420155092617 0.0933946097887186 0.0509307290811939 0.0123358739397909 0 0.0355503555471657 0.0343964349527697 0.0304322221335938 0.0326464420891145 0.0276630079322378 0.0490643947883277 0.00792038369083103 0 0 0.00603576860385614 0.0232024397869103 0.0137499316014758 0.0107757870234728 0 0.00159036421989917 0.00496894320375446 0.0139707975695535 0 0 0 0.0143449227097244 0.0478154375170739 0.0125929877882044 0.0109860034672324 0.0100467976249256 0.013812003534734 0 0.0165491239927292 0.00385553400187999 0.0476832568871182 0 0 0 0.0316212963661726 0.0222839978286553 0 0 0.243841278955692 0.0164498555873135 0.025404343320409 0 0 0 0 0 0 0 0.00257175585681783 0.00286853951225082 0.00221866221202749 0 0.0168455185215899 0.00737870838533802 0
JUHOANJOLA400g95p 0 0.00281077743796314 0.0514245091818098 0.0435162402664206 0.0135745037313349 0 0.0337082313771372 0.0297870536474541 0.0229174599861396 0.054034119644844 0.0239577753841231 0.0466915163666406 0.00860828243406309 0 0 0.00652555299527001 0.0269582095890088 0.0159910563533768 0.0124366918433609 0 0.0015561284266098 0.00451443582175088 0.0140634094247627 0 0 0 0.0160421807427452 0.0557909650526461 0.0132934621661309 0.0118012315730551 0.0104763006519206 0.0150551402891017 0 0.0176385569245241 0.00361742680893096 0.0507284871119482 0 0 0 0.0361551703908814 0.0322723973066891 0 0 0.290902259969742 0 0 0 0 0 0 0 0 0 0.00150914703691749 0.00224842628087841 0.00218687130790347 0 0.0185968589689704 0.00785125547167587 0
JUHOANMALAWI100g80p 0.00204794301893284 0 0 0.0117263283276543 0.00591269808911075 0 0.0243992211872997 0.0195413168003166 0.00974148679299715 0.0368579708816709 0.0114218255662484 0.0264810892286961 0.00679258113048714 0 0.00398310108591304 0 0.016230717363889 0.00401994296192403 0.00791048267415157 0.011124563923218 0.00314386844488026 0.00439873852729556 0.00350535123134588 0.00248914639763198 0.0306524597713187 0.0326807912813339 0.00987704405193656 0.0586743185416167 0.0044127288500864 0.00143892040170881 0.00761653192755534 0.00806419585388688 0 0 0 0.0210523032095575 0.0066590037616761 0 0.187248833331598 0 0.0189355562864471 0.14743373004355 0.193447790256555 0 0 0.0171193223793382 0 0 0.0019484548910556 0.00468645915756192 0 0.00100348795679339 0.00501188439743714 0.00627205814572051 0.00522452611539681 0.00156237317011579 0 0.0107224390965188 0.00465767995655372 0
JUHOANMALAWI100g90p 0.00270453750030965 0 0 0.0156131532431795 0.00880333552290294 0 0.0296040779481888 0.0245783630042055 0.0124416534736628 0.0463838441614984 0.0110827816323629 0.0321797964430415 0.00457935037912861 0 0.00508126223577588 0 0.0236746221509216 0.00809106424934576 0.00765102432695257 0 0.00172811744837478 0 0.00545930558495342 0 0.0146350044850709 0 0.0140286902218749 0.0781670094275458 0.00724767032950545 0.00375300841382146 0.00641854731841956 0.00996674683305527 0 0 0.0014440102359139 0.0325897262750541 0.0100512532034159 0 0.193860532175253 0.0163568754183793 0.0398947513879686 0 0.15582393009683 0.0618412793756727 0 0.0725704955948705 0 0 0.00174083990645432 0 0 0 0.00531637913704587 0.00594911555001472 0.0046898792737527 0.00236736288420968 0 0.0131389422307616 0.00587837199615274 0
JUHOANMALAWI100g95p 0.00196513310747215 0 0 0.0260842347081063 0.00682115413172576 0 0.0348154201296832 0.0241842334439528 0.0118693215182363 0.0483512821191882 0.0078487200261926 0.0329001940564925 0.00638602448544429 0 0.00311555008929626 0 0.0229651699159758 0.0124968051454283 0.00768227595818989 0 0 0 0 0 0 0 0.0176617268197771 0.0551353140284487 0.00863188098800067 0.00706264420659417 0.00818838551924783 0.0114361872209755 0.0315593509656079 0 0.00330460689058532 0.0362654851637573 0.00149982109436709 0 0 0.103071178744411 0.0487643686184421 0 0.250937551947149 0.137533704511592 0 0 0 0 0 0 0 0 0 0.00424452034524596 0.00377588542920037 0.00203540643074888 0 0.0143841870690109 0.00619861101397641 0
JUHOANMALAWI200g80p 0.00230657136582322 0 0 0.022824562851126 0.00668563408164617 0 0.028929213000182 0.0225287331592443 0.00897533393710859 0.0419331130844835 0.013164423141783 0.0341724752370711 0.0083094136086866 0 0.00522626309242625 0 0.0189213749044004 0.00294812839684795 0.00727403233999617 0.00182882188490192 0.00364679268157934 0.00758344055041154 0.0131762957212828 0.00678117581773694 0.00606130430886952 0.0284975175158828 0.00917344082811207 0.0623202090909847 0.00449236940054781 0 0.00773661238075244 0.00809901728563229 0 0 0.00106556444015971 0.0264773489582771 0.00625490397079231 0 0.125366563312042 0 0.0102185800612951 0.0924552710174226 0.173760227099413 0.0158490977041132 0 0.104697560850095 0.0201273214291185 0 0.00187960532963051 0 0 0.00130979597574388 0.0053940207071887 0.00577752095552468 0.00482847767111218 0.00208306101187415 0 0.0111716813147979 0.00488261408259718 0
JUHOANMALAWI200g90p 0.00290716793056401 0.0017859888473111 0 0.0243394821561052 0.00919906003347743 0 0.0314421086574172 0.0256370880593874 0.0129202662198963 0.0532146063620305 0.0144530088878942 0.0390355891692761 0.0059480056238872 0 0.00598099620666794 0 0.0249341641070415 0.0126461167931644 0.010012801180037 0 0.00123759169617366 0.00363929828189547 0.0120303653492903 0 0 0 0.0131669627744309 0.0859006788717773 0.00728998513829465 0.00266832691246329 0.00802199263971501 0.0104636844991008 0 0 0.00122364051379398 0.0363262159153044 0.00952546647296876 0 0.123351095772783 0.0196328035112203 0.0324886244291315 0 0.168858978980357 0.0883226488864153 0 0.0584972539163618 0 0 0.00161208200957393 0 0 0 0.0054937686808317 0.00636811608230597 0.00505206267359815 0.002302240379904 0 0.0147820735686349 0.00641297965239464 0
JUHOANMALAWI200g95p 0.00293493261841166 0 0 0.0267739267837766 0.00910617839437183 0 0.0306206654327608 0.0280023948734457 0.0122002832219672 0.0608409354714219 0.0147936324015931 0.0364815197235832 0.00663609466873668 0 0.00361328855391419 0 0.0278729332165797 0.0101660645295699 0.00678915131180806 0 0 0 0 0 0 0 0.0157110621008409 0.0631023787887824 0.00803946313702659 0.00668989662207094 0.00818174286501897 0.0122984190289816 0.0252471213811563 0 0.00187476296662226 0.0407132381120317 0.00756764877654839 0 0 0.0657190236377316 0.0390624779734169 0 0.240481352699979 0.153995649328568 0 0 0 0 0 0 0 0 0 0.00465244866142549 0.00394058895635268 0.00177085829767604 0 0.0160347921840838 0.00681772134165316 0
