"result" "gen.1date" "proportion.source1" "maxR2fit.1date" "fit.quality.1event" "fit.quality.2events" "bestmatch.event1.source1" "bestmatch.event1.source2" "proportion.event2.source1" "bestmatch.event2.source1" "bestmatch.event2.source2" "gen.2dates.date1" "gen.2dates.date2" "maxScore.2events" "proportion.date1.source1" "bestmatch.date1.source1" "bestmatch.date1.source2" "proportion.date2.source1" "bestmatch.date2.source1" "bestmatch.date2.source2" "JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI.BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "SUDANESE" "GUMUZ" "ANUAK" "AFAR" "OROMO" "SOMALI" "WOLAYTA" "ARI" "AMHARA" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"WOLAYTA.null.1" "one-date" "56.5334025083485" "0.22" "0.824691224961621" "0.999846044077634" "0.999959609083964" "TSI" "ARI" "0.26" "OROMO" "SOMALI" "15.8247157581474" "85.5077217055987" "0.177814187273316" "0.15" "TYGRAY" "SOMALI" "0.24" "TSI" "ARI" "0" "0.0218015867593956" "0.011403846510521" "0" "0.0123806453284577" "0.0384848759547151" "0" "0" "0" "0" "0" "0" "0" "0" "0.0270324310820647" "0" "0" "0" "0" "0" "0.0208455973403135" "0.0108437952717314" "0.00450365673939695" "0.00109404748833697" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00555402337952882" "0" "0" "0.0047518370182908" "0.0235408045859163" "0" "0.000448909381264661" "0" "0" "0.279150225217557" "0.365604773000834" "0.0742021652385678" "0.0400208732771781" "0.00557095760109491" "0" "0.00990110484482329" "0.0333953208170001" "0.00946852316301097"
"WOLAYTA.null.2" "one-date" "56.5334025083485" "0.22" "0.824691224961621" "0.999846044077634" "0.999959609083964" "TSI" "ARI" "0.26" "OROMO" "SOMALI" "15.8247157581474" "85.5077217055987" "0.177814187273316" "0.15" "TYGRAY" "SOMALI" "0.24" "TSI" "ARI" "0" "0" "0.00650167286248265" "0.0185972978409213" "0.00458455191566408" "0.000292915267427098" "0.00792040549295905" "0.0177870893245074" "0.00394133452864015" "0.0319994669182284" "0.01132788715997" "0.0107925346170517" "0" "0.0214727738175304" "0" "0" "0.00326238405326829" "0" "0" "0" "0" "0" "0.0239419562070916" "0.00542937177255562" "0" "0" "0.246898083308342" "0" "0" "0" "0" "0" "0.383482434101025" "0" "0.150308979307192" "0" "0" "0" "0" "0" "0" "0.00290087932902159" "0.00146133212458477" "0.000885460949984102" "0.0151368142954804" "0.00386238006670887" "0" "0.00588513315476308" "0" "0" "0" "0" "0" "0.00305407637379717" "0" "0" "0" "0.0182727852108029" "0" "0"
"WOLAYTA.null.3" "one-date" "56.5334025083485" "0.22" "0.824691224961621" "0.999846044077634" "0.999959609083964" "TSI" "ARI" "0.26" "OROMO" "SOMALI" "15.8247157581474" "85.5077217055987" "0.177814187273316" "0.15" "TYGRAY" "SOMALI" "0.24" "TSI" "ARI" "0" "0" "0.0095733839246513" "0" "0.0534699319353881" "0" "0.179365564756736" "0.0206947821709682" "0.0122823997962824" "0.0607935516227582" "0" "0" "0" "0" "0" "0" "0" "0" "0.0264107780562284" "0" "0" "0.011348886372189" "0" "0.0341492227543289" "0" "0.0642039996484405" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0372873896413599" "0.000895594588618317" "0.0288548204916813" "0.00599055498219616" "0.0173363947918968" "0.00308441743962414" "0.0271781500616243" "0.0172823084936673" "0" "0.0234373919603591" "0.00760661555793108" "0" "0" "0.168184024276947" "0.0503567024440127" "0.0493074575441953" "0" "0" "0" "0.0808073643742955" "0.0100983123136193" "0"
"WOLAYTA.null.4" "one-date" "56.5334025083485" "0.22" "0.824691224961621" "0.999846044077634" "0.999959609083964" "TSI" "ARI" "0.26" "OROMO" "SOMALI" "15.8247157581474" "85.5077217055987" "0.177814187273316" "0.15" "TYGRAY" "SOMALI" "0.24" "TSI" "ARI" "0.00811438760348277" "0.0152409326242817" "0" "0" "0" "0.0100151503535251" "0" "0" "0" "0" "0" "0" "0" "0.0399342022385533" "0.00238315782924162" "0" "0" "0" "0.0352190403542355" "0" "0.00494619953564875" "0" "0.018266792337677" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.751623168422352" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.000565515463660895" "0.0117127078341508" "0" "0" "0" "0" "0.00407302589091875" "0.0684985510165217" "0.00575063473370049" "0.0110271294535601" "0.000569485602325513" "0" "0" "0.00104629044265992" "0.0110136282635039"
"WOLAYTA.null.5" "one-date" "56.5334025083485" "0.22" "0.824691224961621" "0.999846044077634" "0.999959609083964" "TSI" "ARI" "0.26" "OROMO" "SOMALI" "15.8247157581474" "85.5077217055987" "0.177814187273316" "0.15" "TYGRAY" "SOMALI" "0.24" "TSI" "ARI" "0" "0.0262147391984601" "0.0241936940917349" "0.0620341298509871" "0.0591391674477652" "0.0243553636542588" "0" "0" "0" "0" "0" "0" "0" "0.0239561111299502" "0.04629854174421" "0" "0" "0" "0" "0.0617685498332724" "0.00425609461172858" "0.00313922158131011" "0" "0.0125307534110614" "0" "0.0126298236208608" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00389128797126716" "0" "0.012266400776454" "0.00428657854236498" "0.0078005495040732" "0" "0" "0.00650142625444417" "0.00824176994454032" "0.00425190591330636" "0" "0" "0" "0.243933133752625" "0.225487180713267" "0.0570036022863797" "0.0250493962471728" "0" "0" "0.0113543524629974" "0.0247543666000537" "0.00466185885545506"
"WOLAYTA.null.6" "one-date" "56.5334025083485" "0.22" "0.824691224961621" "0.999846044077634" "0.999959609083964" "TSI" "ARI" "0.26" "OROMO" "SOMALI" "15.8247157581474" "85.5077217055987" "0.177814187273316" "0.15" "TYGRAY" "SOMALI" "0.24" "TSI" "ARI" "0" "0" "0.00455308771077028" "0" "0" "0.00153914093125207" "0.00398385768689273" "0.01221818245294" "0.00401112117478712" "0.0232452624050397" "0.00892773360243191" "0.00876295978672738" "0" "0.00961174268630918" "0" "0" "0.00938082755505944" "0.00063551348630082" "0.0235846370380265" "0" "0.000537990335871597" "0" "0" "0" "0.0150197933077527" "0.0117316141364681" "0" "0" "0" "0" "0" "0" "0.675524166987924" "0" "0.0304596358984878" "0" "0.08662736744155" "0" "0" "0" "0" "0.00154633467475222" "0.00189613446347314" "0.00365185080711622" "0.00933631976646325" "0.00435037672288539" "0.00599182558046455" "0.00518378279471646" "0.0010054995993008" "0" "0" "0" "0.00814556351016897" "0.00563203377678461" "0.00371364712803865" "0.00054665465468897" "0" "0.0149155337103255" "0.00268705076516528" "0.00104275742106486"
"WOLAYTA.null.7" "one-date" "56.5334025083485" "0.22" "0.824691224961621" "0.999846044077634" "0.999959609083964" "TSI" "ARI" "0.26" "OROMO" "SOMALI" "15.8247157581474" "85.5077217055987" "0.177814187273316" "0.15" "TYGRAY" "SOMALI" "0.24" "TSI" "ARI" "0" "0.00154731561980258" "0" "0" "0" "0.0415477015726127" "0" "0" "0" "0" "0" "0" "0" "0" "0.00758387707047731" "0" "0" "0" "0" "0" "0.0169984493265734" "0" "0.0723871545435859" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00414131108971978" "0" "0" "0.0183526289871377" "0.00409733720305809" "0.0225181584811571" "0" "0" "0" "0" "0.263331847616677" "0.359953796209847" "0.0726130067860624" "0.0377407655063105" "0.00568884492430021" "0" "0.0335891912882489" "0.0283888625730258" "0.00951975120140345"
"WOLAYTA.null.8" "one-date" "56.5334025083485" "0.22" "0.824691224961621" "0.999846044077634" "0.999959609083964" "TSI" "ARI" "0.26" "OROMO" "SOMALI" "15.8247157581474" "85.5077217055987" "0.177814187273316" "0.15" "TYGRAY" "SOMALI" "0.24" "TSI" "ARI" "0" "0.00499443219841022" "0.00961008659223327" "0.0220042068369473" "0.00925440259608865" "0" "0.00779796636638543" "0.0210995156609381" "0.00391695916972495" "0.0229417110287116" "0.0160087191673015" "0.0145829199524448" "0" "0.0230694300300982" "0" "0.00279388740360188" "0.000605175771219696" "0" "0" "0" "0" "0.00311772739224954" "0.00411178369408148" "0.006906984647035" "0" "0" "0.268210346960016" "0" "0" "0" "0" "0" "0.321346384801445" "0" "0.200596889715012" "0" "0" "0" "0" "0" "0" "0.00148840657247969" "0.00279605553853101" "0.000197647255382141" "0.00944256431965399" "0.00381049751064534" "0" "0.00578816375216011" "0" "0" "0" "0" "0" "0.00226211284287136" "0" "0" "0" "0.0106751805619631" "0.000569841662369019" "0"
"ARI.main.1" "one-date" "87.1416015625" "0.15" "0.885302698923975" "0.994124362041937" "0.998566294722274" "TSI" "GUMUZ" "0.24" "WOLAYTA" "SOMALI" "17.9715403584488" "104.849933901564" "0.0832333703937685" "0.23" "WOLAYTA" "MKK" "0.1" "TSI" "GUMUZ" "0" "0" "0" "0.0301115827534388" "0" "0" "0" "0" "0" "0.0505691262561886" "0" "0" "0" "0" "0" "0" "0" "0.00905526819591413" "0" "0" "0" "0" "0.178311555226719" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0339503323262976" "0" "0.00335565027166674" "0.0086851391220401" "0.0108342990606203" "0" "0" "0.00261748456734383" "0.00998035966686276" "0.00770671050383891" "0" "0.0701872801124633" "0.445126704632148" "0.0526690137956214" "0" "0" "0" "0.0868394935088367" "0" "0"
"ARI.main.2" "one-date" "87.1416015625" "0.15" "0.885302698923975" "0.994124362041937" "0.998566294722274" "TSI" "GUMUZ" "0.24" "WOLAYTA" "SOMALI" "17.9715403584488" "104.849933901564" "0.0832333703937685" "0.23" "WOLAYTA" "MKK" "0.1" "TSI" "GUMUZ" "0.00314550057240019" "0.00376688615955182" "0" "0.0253895810256405" "0.0109349913114965" "0.00572833858783327" "0.0232292489454948" "0.0207966764699061" "0.0078755092976833" "0.0392365894493729" "0.00870564436729391" "0.0266789833487292" "0.00196045212304689" "0" "0.00533945803589299" "0" "0" "0" "0" "0" "0.00306628753805182" "0.008664147185443" "0.0400092063924887" "0.00961165853419618" "0" "0" "0.266245792544249" "0" "0" "0.16567638764455" "0" "0" "0.190873414094898" "0" "0" "0" "0" "0" "0" "0" "0" "0.00894840740689566" "0.00589599728674065" "0.00613409313618336" "0.0177059807626455" "0.0107859033294524" "0.0165768741551561" "0.0109415616565466" "0.000532162561592317" "0" "0" "0" "0" "0.0123413217963957" "0.0135229885315909" "0.00484822298441532" "0" "0.0101859952126604" "0.0115402759614523" "0.00310546159005451"
"ARI.main.3" "one-date" "87.1416015625" "0.15" "0.885302698923975" "0.994124362041937" "0.998566294722274" "TSI" "GUMUZ" "0.24" "WOLAYTA" "SOMALI" "17.9715403584488" "104.849933901564" "0.0832333703937685" "0.23" "WOLAYTA" "MKK" "0.1" "TSI" "GUMUZ" "0.00289962377390421" "0" "0" "0.124758342614485" "0" "0" "0.0943564911964697" "0.0611479291194642" "0" "0" "0.0311910322842376" "0.0621515102384013" "0" "0" "0" "0" "0" "0.00915482887657459" "0.0292777885104507" "0" "0" "0.013301866223771" "0" "0" "0" "0.0888408165984961" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0638326865059152" "0" "0.0202806201315105" "0.0102615807362123" "0.00268584768686608" "0.0644057427856679" "0.0176920927772753" "0.0156500634353114" "0.0231572356336535" "0.012690833823481" "0" "0.0109371674912249" "0" "0.0751387699836009" "0.0429918459556698" "0" "0" "0.103769214694173" "0.00743604831654455" "0.00877363834343479" "0.00321638226320418"
"ARI.main.4" "one-date" "87.1416015625" "0.15" "0.885302698923975" "0.994124362041937" "0.998566294722274" "TSI" "GUMUZ" "0.24" "WOLAYTA" "SOMALI" "17.9715403584488" "104.849933901564" "0.0832333703937685" "0.23" "WOLAYTA" "MKK" "0.1" "TSI" "GUMUZ" "0.000729851906636703" "0" "0" "0" "0.00573480716463273" "0.00493975822934304" "0" "0" "0.00625141445846519" "0.00486801296085015" "0" "0" "0.000332709123248026" "0" "0.00567284378132463" "0" "0" "2.12083687540553e-06" "0" "0" "0.00273442418287627" "0.00269793777943467" "0.0514401228140207" "0.00984031853134505" "0" "0" "0" "0" "0" "0.23217901644511" "0" "0" "0.62597728253004" "0" "0" "0" "0" "0" "0" "0" "0" "0.000771835154024656" "0.00301814239055607" "0.00295175806174195" "0.0074051319515837" "0.00588675085021178" "0.00529602995521855" "0.00466962250423109" "0" "0" "0" "0" "0" "0.00292730321201048" "0.00783196233909474" "0.00357450578646817" "0" "0" "0.00184414994869173" "0.000422187101964522"
"ARI.main.5" "one-date" "87.1416015625" "0.15" "0.885302698923975" "0.994124362041937" "0.998566294722274" "TSI" "GUMUZ" "0.24" "WOLAYTA" "SOMALI" "17.9715403584488" "104.849933901564" "0.0832333703937685" "0.23" "WOLAYTA" "MKK" "0.1" "TSI" "GUMUZ" "0" "0" "0" "0" "0" "0.00496259048269553" "0" "0.0504792840791182" "0" "0.143739365575426" "0.0231202034757088" "0.0526191396670027" "0" "0" "0.00129131902661789" "0" "0" "0" "0.0357825997968689" "0" "0.00890756406688819" "0.0344711467801782" "0.157523808556956" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.123302932548128" "0" "0" "0" "0" "0" "0" "0" "0" "0.0109868026830288" "0.015200056413056" "0" "0.0492937225693904" "0.0125774982116949" "0.000368794278625402" "0" "0" "0" "0" "0" "0.166263981044285" "0.0368311060815115" "0.0303156213433684" "0" "0.0230676061761899" "0" "0.013142577558872" "0.005752279584389"
"ARI.main.6" "one-date" "87.1416015625" "0.15" "0.885302698923975" "0.994124362041937" "0.998566294722274" "TSI" "GUMUZ" "0.24" "WOLAYTA" "SOMALI" "17.9715403584488" "104.849933901564" "0.0832333703937685" "0.23" "WOLAYTA" "MKK" "0.1" "TSI" "GUMUZ" "0.00525182773185663" "0.00600809050683111" "0" "0.0246341652785436" "0.0248860913689493" "0.00205949746857158" "0.0232084121262328" "0.00294257127172145" "0.0108357032482591" "0.00279128525309133" "0.00322264380618254" "0.01191678382969" "0.00272568303891991" "0" "0.0050270370660183" "0" "0.0142698584963576" "0.0087964014708083" "0" "0" "0" "0" "0.0117520689829426" "0.00603556992225704" "0.000997272068840907" "0" "0.259157502778052" "0" "0" "0.0905428524138661" "0" "0" "0.366136807780158" "0" "0" "0" "0" "0" "0" "0" "0" "0.00460561377842211" "0.00282970013466349" "0.0102629345669475" "0.0125083304734762" "0.00753526830303199" "0.0105514210307345" "0.0122122681066549" "0.00525418857426895" "0" "0" "0.00563530536933973" "0" "0.00902707941505727" "0.00117183425709168" "0.00897714400837676" "0" "0.0184658538662865" "0.00722727725910435" "0.000537654948394482"
"ARI.main.7" "one-date" "87.1416015625" "0.15" "0.885302698923975" "0.994124362041937" "0.998566294722274" "TSI" "GUMUZ" "0.24" "WOLAYTA" "SOMALI" "17.9715403584488" "104.849933901564" "0.0832333703937685" "0.23" "WOLAYTA" "MKK" "0.1" "TSI" "GUMUZ" "0.0010166134423654" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.134204460455567" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0423525713390834" "0" "0" "0" "0" "0" "0" "0.00369069015344863" "0" "0.0345013979035916" "0.0129455053214965" "0" "0.63150718577569" "0.0500008495410238" "0" "0" "0" "0.089780726067733" "0" "0"
"ARI.main.8" "one-date" "87.1416015625" "0.15" "0.885302698923975" "0.994124362041937" "0.998566294722274" "TSI" "GUMUZ" "0.24" "WOLAYTA" "SOMALI" "17.9715403584488" "104.849933901564" "0.0832333703937685" "0.23" "WOLAYTA" "MKK" "0.1" "TSI" "GUMUZ" "0.00292948802090196" "0.00322440773615417" "0" "0.0274421271534864" "0.00932613079981807" "0.00460914591212515" "0.0219830248727461" "0.0195600390661275" "0.00704738699552294" "0.0467738218598776" "0.00805748753915014" "0.0271440553342554" "0.00176279924492936" "0" "0.00483892878122612" "0" "0" "0.00277225046785865" "0" "0" "0.00278991393875518" "0.00798485841683548" "0.0468341501132827" "0.00797591340430479" "0" "0" "0.250387402914466" "0" "0" "0.133728154391431" "0" "0" "0.227523945359869" "0" "0" "0" "0" "0" "0" "0" "0" "0.00874272943113742" "0.00694122264236129" "0.00748855662269805" "0.0181885974560705" "0.0103860770780099" "0.0144903314967511" "0.00985192554450442" "0.00198781718896537" "0" "0" "0" "0" "0.0135917951758828" "0.0126085044841179" "0.00432951374372917" "0" "0.0127538164860312" "0.0106174551068063" "0.00332622521981026"
"ARI.null.1" "one-date" "89.9190063476562" "0.14" "0.866482559528501" "0.994615376873463" "0.998878033846866" "TSI" "GUMUZ" "0.21" "WOLAYTA" "SOMALI" "20.6650617797033" "111.782402527954" "0.0581095935053565" "0.46" "SOMALI" "GUMUZ" "0.11" "TSI" "GUMUZ" "0" "0" "0.0171968536421619" "0" "0" "9.14570036649592e-05" "0" "0" "0" "0.026398527900725" "0" "0" "0" "0" "0" "0" "0.00854017693724608" "0.0249864153363636" "0" "0" "0" "0" "0.171876639756527" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0500551876104591" "0" "0.00188490227986777" "0.0128010611808765" "0" "0" "0" "0.00148823325261282" "0.0136336491599439" "0.0202989395799556" "0" "0.04878050877018" "0.46323294617336" "0.0514606139016441" "0" "0" "0" "0.0872738875144111" "0" "0"
"ARI.null.2" "one-date" "89.9190063476562" "0.14" "0.866482559528501" "0.994615376873463" "0.998878033846866" "TSI" "GUMUZ" "0.21" "WOLAYTA" "SOMALI" "20.6650617797033" "111.782402527954" "0.0581095935053565" "0.46" "SOMALI" "GUMUZ" "0.11" "TSI" "GUMUZ" "0.00234535091947402" "0.00427255401683534" "0" "0.0302195483076462" "0.0109365073660131" "0.00516213185802726" "0.0237191093077488" "0.0204360627910366" "0.00779027471931672" "0.0446340448595059" "0.00903359215850165" "0.0279316738886015" "0.00209028443827858" "0" "0.00561975900090347" "0" "0" "0" "0" "0" "0.00284916220024919" "0.00816571446999365" "0.0345008998413757" "0.00851228917595194" "0" "0" "0.30204741696926" "0" "0" "0.125093983484824" "0" "0" "0.193277900058404" "0" "0" "0" "0" "0" "0" "0" "0" "0.0088179669553926" "0.00602320468251178" "0.00599704630969716" "0.0142999212433672" "0.0108292171420997" "0.0187223055220669" "0.0110190427474474" "0" "0" "0" "0" "0" "0.0124786422946891" "0.0132963805305835" "0.00477905631939571" "0" "0.0107666057386323" "0.0112370492450222" "0.00309530143714634"
"ARI.null.3" "one-date" "89.9190063476562" "0.14" "0.866482559528501" "0.994615376873463" "0.998878033846866" "TSI" "GUMUZ" "0.21" "WOLAYTA" "SOMALI" "20.6650617797033" "111.782402527954" "0.0581095935053565" "0.46" "SOMALI" "GUMUZ" "0.11" "TSI" "GUMUZ" "0" "0" "0" "0.0768171300946609" "0" "0" "0.0936013888143392" "0.089972303002677" "0" "0.0104685648927881" "0.0227521299737995" "0.0255887184360854" "0" "0" "0" "0" "0.00620617018186324" "0.0282607423242319" "0.0432372645354944" "0" "0.00652149601167423" "0.0168191597116131" "0" "0" "0" "0.0761650093466702" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0668148433108788" "0.00470742747204025" "0.0202755478021904" "0.00868004435855269" "0.0097772281055436" "0.0307142302606847" "0.0236010526347674" "0.052918012050215" "0.0227021340889056" "0.0215652143947147" "0" "0.0180012611303301" "0" "0.0574391494616701" "0.0427231605703972" "0" "0.00324477706164053" "0" "0.0905233312361021" "0.0244549662129999" "0.00544754252246971"
"ARI.null.4" "one-date" "89.9190063476562" "0.14" "0.866482559528501" "0.994615376873463" "0.998878033846866" "TSI" "GUMUZ" "0.21" "WOLAYTA" "SOMALI" "20.6650617797033" "111.782402527954" "0.0581095935053565" "0.46" "SOMALI" "GUMUZ" "0.11" "TSI" "GUMUZ" "0.00265988798726242" "0" "0" "0" "0.00665436959482253" "0.00172869444913752" "0" "0" "0.00667987442874902" "0.0330477301538601" "0" "0.0116443453317946" "0.000281319808907014" "0" "0.00397565945474968" "0" "0" "0" "0" "0" "0.000126277007094894" "0.000679450314518431" "0.0454054141235033" "0.0116045330314284" "0" "0" "0.0406573646355013" "0" "0" "0.176852749296629" "0" "0" "0.607825291010179" "0" "0" "0" "0" "0" "0" "0" "0" "0.00138544144841839" "0.00385159017817415" "0.00159913668675432" "0.012207631190356" "0.0048463828709296" "0" "0.00558997925945256" "0" "0" "0" "0" "0" "0.00417173222635688" "0.0132391077170364" "0.000855983092875761" "0" "0" "0.00214654058213144" "0.000283514119377522"
"ARI.null.5" "one-date" "89.9190063476562" "0.14" "0.866482559528501" "0.994615376873463" "0.998878033846866" "TSI" "GUMUZ" "0.21" "WOLAYTA" "SOMALI" "20.6650617797033" "111.782402527954" "0.0581095935053565" "0.46" "SOMALI" "GUMUZ" "0.11" "TSI" "GUMUZ" "0" "0" "0" "0.00200455195162559" "0" "0" "0" "0.0242816007554815" "0.0029694352677193" "0.0755742235098724" "0.00756352933789849" "0.00605689841381231" "0" "0.0150584467802671" "0" "0" "0.0314275769722678" "0" "0" "0" "0.0068632636323745" "0.0129227012696218" "0.083573772269877" "0" "0" "0" "0.0276955381531181" "0" "0" "0" "0" "0" "0.538973713417859" "0" "0" "0" "0" "0" "0" "0" "0" "0.00647532015266589" "0.0112999317760766" "0" "0.0287300685432938" "0.00760321276479388" "0.00810821436975105" "0.00290460013564439" "0" "0" "0" "0" "0.0313220635317992" "0.0206814302963307" "0.0283990611407974" "0" "0" "0.00234323317083681" "0.0124509199459577" "0.00471669244025723"
"ARI.null.6" "one-date" "89.9190063476562" "0.14" "0.866482559528501" "0.994615376873463" "0.998878033846866" "TSI" "GUMUZ" "0.21" "WOLAYTA" "SOMALI" "20.6650617797033" "111.782402527954" "0.0581095935053565" "0.46" "SOMALI" "GUMUZ" "0.11" "TSI" "GUMUZ" "0.00904009282418174" "0.00740903731865818" "0" "0.0244851320361902" "0.0351873963217765" "0.00348536152182952" "0.0300114991135115" "0.00678171539347136" "0.0083241672624513" "0" "0.0050764521293163" "0.0206081294165223" "0" "0" "0.0102007660968567" "0" "0" "0.00605961177580683" "0" "0" "0" "0" "0" "0.00532317739140205" "0" "0" "0.367582022150853" "0.101395640726008" "0" "0" "0" "0" "0.221138584246406" "0" "0" "0" "0" "0" "0" "0" "0" "0.00516287124311362" "0.00055832804428591" "0.0212371101092907" "0.00868788192078147" "0.00913670784754871" "0.00473510175547159" "0.014226382109258" "0.00787299569789611" "0.00541389775621304" "0" "0.0157210838148376" "0" "0.00790908529880097" "0" "0.00423872546595497" "0" "0.0282710108347614" "0.00472003237654442" "0"
"ARI.null.7" "one-date" "89.9190063476562" "0.14" "0.866482559528501" "0.994615376873463" "0.998878033846866" "TSI" "GUMUZ" "0.21" "WOLAYTA" "SOMALI" "20.6650617797033" "111.782402527954" "0.0581095935053565" "0.46" "SOMALI" "GUMUZ" "0.11" "TSI" "GUMUZ" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0479534132108011" "0" "0" "0" "0" "0.109702947973001" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0440936175844424" "0" "0" "0" "0" "0" "0" "0.00409033424326949" "0.0153265383747333" "0.0450101648847769" "0.00810757632367851" "0" "0.59912815637325" "0.0419323012576104" "0" "0" "0" "0.0846549497744374" "0" "0"
"ARI.null.8" "one-date" "89.9190063476562" "0.14" "0.866482559528501" "0.994615376873463" "0.998878033846866" "TSI" "GUMUZ" "0.21" "WOLAYTA" "SOMALI" "20.6650617797033" "111.782402527954" "0.0581095935053565" "0.46" "SOMALI" "GUMUZ" "0.11" "TSI" "GUMUZ" "0.00324168466790368" "0.00378969574228972" "0" "0.0298590420453953" "0.0102249524599541" "0.00500573465572259" "0.0235258020199172" "0.0204958915629259" "0.007411058293498" "0.0482876202284533" "0.00856301344117471" "0.027778890031952" "0.00175741550777225" "0" "0.0053538305055213" "0" "0" "0" "0" "0" "0.00275616807697282" "0.00802388648996845" "0.0463539461808171" "0.00794127177987361" "0" "0" "0.285604607780565" "0" "0" "0.115853550932207" "0" "0" "0.20198562158971" "0" "0" "0" "0" "0" "0" "0" "0" "0.00894535171346759" "0.00722230716069761" "0.00726071520977728" "0.0170350787293183" "0.0105011189035" "0.0158757225885588" "0.00995643807365635" "0" "0" "0" "0" "0" "0.01456691274583" "0.0130607278287112" "0.00457910401709908" "0" "0.0126929087048558" "0.0108582746747974" "0.00363165565713688"
"AMHARA.main.1" "multiple-dates" "66.3165850371747" "0.35" "0.954046833834912" "0.999986661395569" "0.999995309923055" "TSI" "ARI" "0.25" "TYGRAY" "AFAR" "12.0373628279734" "88.407656114908" "0.386957835265226" "0.23" "TSI" "OROMO" "0.36" "TSI" "ARI" "0.00186797493324309" "0.00376059735516063" "0.0147697381254361" "0" "0" "0.0340097403406799" "0" "0" "0.0130899316457483" "0" "0" "0" "0.00575028274180051" "0" "0.0166485712650364" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00178135525914247" "0.0199380887439649" "0.00870150071029799" "0.0133564242581859" "0.00603331598352721" "0" "0" "0" "0.289245929028075" "0.397504414463924" "0.0739132666391088" "0.0262626671503747" "0.00744764774218969" "0" "0.0317198112535183" "0.0190173974700958" "0.0151813448904901"
"AMHARA.main.2" "multiple-dates" "66.3165850371747" "0.35" "0.954046833834912" "0.999986661395569" "0.999995309923055" "TSI" "ARI" "0.25" "TYGRAY" "AFAR" "12.0373628279734" "88.407656114908" "0.386957835265226" "0.23" "TSI" "OROMO" "0.36" "TSI" "ARI" "0" "0.0108875142485337" "0" "0.0214941810982841" "0.0078381098326641" "0.00105453359060967" "0.0152571141699334" "0.00036339654584432" "0" "0.0177006685765549" "0.00821886747234883" "0.0033549812541219" "0.00223059456001789" "0.0129547182313687" "0" "0" "0" "0" "0" "0" "0.00336413306080277" "0.00501978959024473" "0.0221141574004495" "0.00656776252714179" "0" "0" "0.247799570531728" "0" "0" "0" "0" "0" "0.609403246786806" "0" "0" "0" "0" "0" "0" "0" "0" "0.000345660362730247" "0.00102661272671656" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00300438743309852" "0" "0"
